	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	G5EFM8	Uncharacterized protein (G5EFM8_CAEEL)	CELE_F31C3.2		90.41932849675057	58.88	0.0	0.0					Related Proteins	G5EFR3	G5EFM8, G5EFR3	0	1	1	0	1	0	0	2	0.0	Doubtful
2	R13A5.9_6	ref_frame-3|R13A5.9alt_frame-2			10.952759079000115	43.3	0.0	0.0					Single Protein		R13A5.9_6	0	1	1	0	1	0	0	1	0.0	Doubtful
3	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	91.73	0.0	0.0					Single Protein		Q9TYS1	0	3	3	0	3	0	0	3	0.0	Doubtful
4	Q8MXR8	Uncharacterized protein (Q8MXR8_CAEEL)	CELE_Y73B3A.18		23.24858066503756	100.0	11.06	130.3313859678217					Related Proteins	Q95XE4	Q8MXR8, Q95XE4	3	4	1	0	1	0	8	9	0.0	Doubtful
5	F30H5.3_5	ref_frame-1|F30H5.3alt_frame-2			13.578035750029114	100.0	0.0	0.0					Single Protein		F30H5.3_5	0	1	1	0	1	0	0	3	0.0	Doubtful
6	F30H5.3_3	ref_frame-1|F30H5.3alt_frame-2			5.969770729159149	49.02	0.0	0.0					Single Protein		F30H5.3_3	0	1	1	0	1	0	0	1	0.0	Doubtful
7	F56H6.1_1	ref_frame-1|F56H6.1alt_frame-3			4.62129920637083	100.0	0.0	0.0					Single Protein		F56H6.1_1	0	1	1	0	1	0	0	2	0.0	Doubtful
8	Q17474	Uncharacterized protein (Q17474_CAEEL)	B0334.3	II	69.10873969082684	74.45	0.0	0.0					Related Proteins	Q17475	Q17474, Q17475	0	1	1	0	1	0	0	1	0.0	Doubtful
9	F52D2.6_4	ref_frame-1|F52D2.6alt_frame-2			5.7360339586882905	100.0	0.0	0.0					Single Protein		F52D2.6_4	0	1	1	0	1	0	0	1	0.0	Doubtful
10	F36H12.5_1	ref_frame-1|F36H12.5alt_frame-2			8.064702950820047	100.0	0.0	0.0					Single Protein		F36H12.5_1	0	1	1	0	1	0	0	1	0.0	Doubtful
11	Q6BET0	Ligand-Gated ion Channel (Q6BET0_CAEEL)	lgc-36	V	62.348016689574756	79.85	3.36	0.0					Single Protein		Q6BET0	1	1	1	1	1	1	0	11	33.333333333333336	Doubtful
12	Y102A5A.1_4	ref_frame-1|Y102A5A.1alt_frame-2			6.02893921527538	100.0	0.0	0.0					Single Protein		Y102A5A.1_4	0	3	3	0	3	0	0	3	0.0	Doubtful
