	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	O45431_REVERSED	Uncharacterized protein (O45431_REVERSED_CAEEL)-REVERSED			40.580540326003735	86.08	0.0	0.0				Single Protein		O45431_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
2	V6CLI8	Uncharacterized protein (V6CLI8_CAEEL)	CELE_ZK993.5		52.01661952866406	78.59	0.0	0.0				Single Protein		V6CLI8	0	1	1	0	1	0	1	0.0	0	Doubtful
3	G5EC55	Multiple PDZ domain protein (G5EC55_CAEEL)	mpz-1	II	259.98315783689037	70.04	0.0	0.0				Related Proteins	G5EC95, G5ECF9, G5ECZ8, G5EGP5, Q09EF4	G5EC55, G5EC95, G5ECF9, G5ECZ8, G5EGP5, Q09EF4	0	1	0	0	0	0	1	0.0	0	Doubtful
4	F28D1.9_2_REVERSED	ref_frame-2|F28D1.9alt_frame-3-REVERSED			5.6271265536335235	100.0	21.74	214.17128017880026				Single Protein		F28D1.9_2_REVERSED	1	1	1	1	1	1	8	52.63157894736843	1	Doubtful
5	Q9XXF7_REVERSED	Insulin/EGF-Receptor L Domain protein (Q9XXF7_REVERSED_CAEEL)-REVERSED			58.541834880218644	56.83	0.0	0.0				Single Protein		Q9XXF7_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	Q9NAM4_REVERSED	Uncharacterized protein (Q9NAM4_REVERSED_CAEEL)-REVERSED			21.486743053215378	86.02	0.0	0.0				Single Protein		Q9NAM4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	H2L0G2_REVERSED	Uncharacterized protein (H2L0G2_REVERSED_CAEEL)-REVERSED			40.492979652792116	47.34	0.0	0.0				Related Proteins	Q9N5G9_REVERSED	H2L0G2_REVERSED, Q9N5G9_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
8	O61771_REVERSED	Uncharacterized protein (O61771_REVERSED_CAEEL)-REVERSED			144.3318342448458	62.12	0.0	0.0				Single Protein		O61771_REVERSED	0	3	3	0	3	0	3	0.0	1	Doubtful
9	F30H5.3_5	ref_frame-1|F30H5.3alt_frame-2			13.578035750029114	100.0	0.0	0.0				Single Protein		F30H5.3_5	0	1	1	0	1	0	1	0.0	0	Doubtful
10	T23G11.6c_1	ref_frame-3|T23G11.6alt_frame-2			6.832527696682532	100.0	0.0	0.0				Single Protein		T23G11.6c_1	0	1	1	0	1	0	1	0.0	0	Doubtful
11	F13B12.6.2_3_REVERSED	ref_frame-2|F13B12.6alt_frame-3-REVERSED			12.854289378096718	100.0	0.0	0.0				Single Protein		F13B12.6.2_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
12	F45G2.1_2	ref_frame-1|F45G2.1alt_frame-3			5.248670457531203	100.0	0.0	0.0				Single Protein		F45G2.1_2	0	1	1	0	1	0	1	0.0	0	Doubtful
13	Q6BES1	Uncharacterized protein (Q6BES1_CAEEL)	C41G6.16	V	42.78252621268364	72.48	0.0	0.0				Single Protein		Q6BES1	0	1	1	0	1	0	1	0.0	0	Doubtful
14	Q2XN20	Uncharacterized protein (Q2XN20_CAEEL)	CELE_F30H5.5		15.195670975489241	79.7	0.0	0.0				Single Protein		Q2XN20	0	1	1	0	1	0	1	0.0	0	Doubtful
15	Q93575_REVERSED	Regulator of telomere elongation helicase 1 homolog (RTEL1_CAEEL)-REVERSED			112.87338902006272	87.53	0.0	0.0				Single Protein		Q93575_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
16	Q6BES3	TWiK family of potassium channels (Q6BES3_CAEEL)	twk-24	V	67.61582164845007	67.01	0.0	0.0				Single Protein		Q6BES3	0	1	1	0	1	0	1	0.0	0	Doubtful
17	F56H6.1_1	ref_frame-1|F56H6.1alt_frame-3			4.62129920637083	100.0	0.0	0.0				Single Protein		F56H6.1_1	0	1	1	0	1	0	1	0.0	0	Doubtful
18	T01C1.2_1_REVERSED	ref_frame-2|T01C1.2alt_frame-3-REVERSED			6.751583746687041	100.0	0.0	0.0				Single Protein		T01C1.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
19	ZK520.4b.2_1_REVERSED	ref_frame-2|ZK520.4alt_frame-1-REVERSED			6.047042685293323	100.0	0.0	0.0				Single Protein		ZK520.4b.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
20	Q17474	Uncharacterized protein (Q17474_CAEEL)	B0334.3	II	69.10873969082684	74.45	0.0	0.0				Related Proteins	Q17475	Q17474, Q17475	0	1	1	0	1	0	1	0.0	0	Doubtful
