	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P48163				64.10906861395647	72.2	16.78	70.79895146655646					Single Protein		P48163	6	9	9	6	9	6	9	12	100.0	Confident
2	P48147				80.64802916912808	87.18	21.97	126.83557060031127					Single Protein		P48147	12	12	12	12	12	12	24	24	100.0	Confident
3	Q9UKX7				50.11316358276398	80.77	2.14	25.62041566832573					Single Protein		Q9UKX7	1	2	2	1	2	1	1	2	100.0	Doubtful
4	P50454				46.411177198189904	86.84	3.11	53.44737431287089					Single Protein		P50454	1	1	1	1	1	1	2	2	100.0	Doubtful
5	P21964				30.017630824817328	59.78	5.54	41.219561739446554					Single Protein		P21964	1	2	2	1	2	1	1	2	100.0	Doubtful
6	Q6Y7W6				149.97826995419558	66.59	0.77	12.115511096952297					Single Protein		Q6Y7W6	1	2	2	1	2	1	1	2	100.0	Doubtful
7	Q92530				29.798014149229743	62.36	14.39	149.68845871209408					Single Protein		Q92530	3	3	3	3	3	3	5	5	100.0	Confident
8	Q9Y5Z7				86.72435698378025	77.27	1.64	30.943216707451572					Single Protein		Q9Y5Z7	1	1	1	1	1	1	2	3	98.25783972125436	Doubtful
9	P68104				50.10910826932214	65.8	37.88	162.35902144779553					Related Proteins	Q5VTE0	P68104, Q5VTE0	10	10	10	10	10	10	19	19	100.0	Confident
10	P50479				35.37566127722048	80.91	34.55	253.77843443170426					Single Protein		P50479	9	9	9	9	9	9	20	20	100.0	Confident
11	O14531				61.838407684699284	82.34	1.92	42.312504664356126					Single Protein		O14531	1	1	1	1	1	1	2	2	100.0	Doubtful
12	P24941				33.90801967447553	100.0	8.39	99.95974256277422					Related Proteins	Q00526	P24941, Q00526	2	2	1	1	1	1	4	4	100.0	Confident
13	NM_003915_1	Homo sapiens copine I (CPNE1), transcript variant 3, mRNA|CPNE1|frame-1			13.244771519934066	69.49	7.63	68.11281238652451					Related Proteins	Q9NTZ6	NM_003915_1, Q9NTZ6	1	1	0	0	1	1	1	1	100.0	Doubtful
14	Q8IWB7				46.2933316223387	85.61	2.44	59.1031811184657					Single Protein		Q8IWB7	1	2	2	1	2	1	2	3	100.0	Doubtful
15	P57076				33.20319725286125	89.31	4.83	43.129348383745246					Single Protein		P57076	1	1	1	1	1	1	1	1	100.0	Doubtful
16	Q9H4A4				72.54946048134059	73.08	45.85	188.17403130085646					Single Protein		Q9H4A4	22	23	23	22	23	22	44	46	100.0	Confident
17	Q7Z4H3				23.375649791375086	100.0	26.96	187.0876431727904					Single Protein		Q7Z4H3	4	5	5	4	5	4	7	7	100.0	Confident
18	Q16881				70.86221675622504	95.53	4.93	25.8177994562173					Single Protein		Q16881	2	2	2	2	2	2	2	2	100.0	Confident
19	P36969				22.160977529187832	100.0	16.24	179.55966446396818					Single Protein		P36969	3	4	4	3	4	3	5	7	100.0	Confident
20	K1C9_HUMAN				62.09190997979053	63.72	25.36	139.25666776556807					Related Proteins	P35527	K1C9_HUMAN, P35527	9	11	11	9	11	9	17	21	100.0	Confident
21	Q9H4Z3				80.618373477398	84.66	4.4	59.57600656741342					Single Protein		Q9H4Z3	3	3	3	3	3	3	5	5	100.0	Confident
22	P61970				14.469048408153427	59.06	69.29	598.1055777437175					Single Protein		P61970	6	6	6	6	6	6	14	14	100.0	Confident
23	P61978				50.94440274865072	82.51	13.39	194.94766546928477					Single Protein		P61978	4	4	4	4	4	4	13	14	100.0	Confident
24	Q14247				61.548531657824725	80.18	10.55	55.725856483124794					Single Protein		Q14247	5	7	7	5	7	5	9	11	100.0	Confident
25	P61925				7.983817674592762	100.0	19.74	146.98027936039497					Single Protein		P61925	1	2	2	1	2	1	1	2	100.0	Doubtful
26	P56545				48.914114397826346	62.25	28.99	196.69223058474978					Single Protein		P56545	10	10	7	7	7	7	21	22	100.0	Confident
27	Q86XP3				102.91186957670797	76.01	2.13	28.066586008517632					Single Protein		Q86XP3	1	1	1	1	1	1	2	2	100.0	Doubtful
28	P61081				20.886648718015564	83.06	11.48	110.23520952029622					Single Protein		P61081	2	2	2	2	2	2	2	2	100.0	Confident
29	P12955				54.5129070696838	60.04	9.33	63.883585473635726					Single Protein		P12955	3	3	3	3	3	3	4	4	100.0	Confident
30	P61088				17.12697445361943	81.58	49.34	692.2071251782407					Single Protein		P61088	8	8	8	8	8	8	28	28	100.0	Confident
31	Q9NP97				10.914722857310617	100.0	38.54	426.6510886989243					Single Protein		Q9NP97	3	3	3	3	3	3	6	6	100.0	Confident
32	P07737				15.04455603947334	82.14	60.0	468.2871689689863					Single Protein		P07737	10	11	11	10	11	10	20	21	100.0	Confident
33	Q9UK76				16.004911273188526	72.73	22.08	299.2098544122326					Single Protein		Q9UK76	2	2	2	2	2	2	4	4	100.0	Confident
34	P50570				98.00316598653673	79.31	2.3	21.50930917469195					Single Protein		P50570	2	2	2	2	2	2	2	3	100.0	Confident
