	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P52209				53.10595320852181	85.51	23.81	161.6423705160401					Single Protein		P52209	8	9	9	8	9	8	15	15	100.0	Confident
2	P68104				50.10910826932214	65.8	40.48	1074.680921243123					Related Proteins	Q5VTE0	P68104, Q5VTE0	13	14	14	13	14	13	174	178	100.0	Confident
3	P40222				61.85324680867071	81.87	11.36	118.54215086698834					Single Protein		P40222	5	8	7	5	7	5	10	12	100.0	Confident
4	P40227				57.987597263605494	86.44	3.95	28.97819034626086					Single Protein		P40227	1	2	2	1	2	1	1	2	31.25	Doubtful
5	Q9Y5X3				46.78715179215886	91.09	5.69	90.3599821259085					Single Protein		Q9Y5X3	2	2	2	2	2	2	3	3	100.0	Confident
6	Q9NWV4				18.036809179054856	80.0	25.62	432.97491435331165					Single Protein		Q9NWV4	3	3	3	3	3	3	7	9	100.0	Confident
7	P26378				41.74313447214859	78.16	6.32	81.85224227036143					Related Proteins	Q12926, Q14576	P26378, Q12926, Q14576	1	1	1	1	1	1	2	2	100.0	Doubtful
8	Q09666				628.6993855112892	97.15	1.68	0.2093094775352689					Single Protein		Q09666	1	4	4	1	4	1	2	4	96.93486590038314	Doubtful
9	Q9UKK9				24.312236652421767	61.19	10.96	243.31078113903166					Single Protein		Q9UKK9	2	2	2	2	2	2	4	4	100.0	Confident
10	P35658				213.4882520520574	45.31	0.81	25.025379809847095					Single Protein		P35658	1	1	1	1	1	1	2	2	100.0	Doubtful
11	P35637				53.39379117146102	53.61	9.32	279.0692213931132					Single Protein		P35637	4	4	2	2	4	4	14	14	100.0	Confident
12	P22314				117.77432920492443	78.26	14.56	76.06910695122264					Single Protein		P22314	10	11	11	10	11	10	19	20	100.0	Confident
13	Q9NXV6				61.08785219820151	86.55	3.62	50.2872944005056					Single Protein		Q9NXV6	1	1	1	1	1	1	2	2	100.0	Doubtful
14	P61978				50.94440274865072	82.51	55.94	2332.75514221976					Single Protein		P61978	25	25	25	25	25	25	241	276	100.0	Confident
15	Q9BUL8				24.685837735165908	100.0	4.72	62.74051589119685					Single Protein		Q9BUL8	1	1	1	1	1	1	1	1	100.0	Doubtful
16	P43246				104.67669565905226	80.09	1.5	17.11839043620815					Single Protein		P43246	1	2	2	1	2	1	1	2	100.0	Doubtful
17	O75534				88.82887199839485	92.36	12.28	82.75343214596495					Single Protein		O75534	8	12	12	8	12	8	15	17	100.0	Confident
18	Q9NXH9				72.18842429614473	78.0	3.64	23.253477917716314					Single Protein		Q9NXH9	1	1	1	1	1	1	1	1	31.25	Doubtful
19	P12956				69.799054271744	85.55	39.74	207.17005600762982					Single Protein		P12956	24	26	26	24	26	24	63	68	100.0	Confident
20	Q9Y6E2				48.13197294235554	93.08	10.74	82.00689547274179					Single Protein		Q9Y6E2	4	4	4	4	4	4	5	6	100.0	Confident
21	Q92599				55.72105483661246	90.68	26.5	203.58312893995657					Single Protein		Q92599	11	12	9	8	9	8	26	27	100.0	Confident
22	Q7KZF4				101.93350953374157	90.0	14.84	76.52724631768504					Single Protein		Q7KZF4	10	11	11	10	11	10	15	16	100.0	Confident
23	P15374				26.165973525465706	82.61	12.61	280.0208288196575					Single Protein		P15374	2	2	2	2	2	2	6	6	100.0	Confident
24	Q8ND56				50.49911693069789	72.79	13.17	172.48771601722288					Single Protein		Q8ND56	5	5	5	5	5	5	11	11	100.0	Confident
25	P49589				85.41922987571631	90.64	10.43	105.93708346938374					Single Protein		P49589	6	6	6	6	6	6	13	13	100.0	Confident
26	P49588				106.7432244022008	88.95	17.36	118.1376489602341					Single Protein		P49588	14	17	17	14	17	14	29	34	100.0	Confident
27	P53618				107.0737488352521	79.43	2.31	38.26521682662179					Single Protein		P53618	2	2	2	2	2	2	3	3	99.2248062015504	Confident
28	Q13618				88.87345558573134	96.09	1.04	17.318996574132463					Single Protein		Q13618	1	1	1	1	1	1	1	1	31.25	Doubtful
29	Q13616				89.6219785085094	90.72	3.22	28.340176212216758					Single Protein		Q13616	2	5	5	2	5	2	2	6	100.0	Confident
30	O60506				69.55959742052443	85.07	6.58	83.22575828115532					Single Protein		O60506	4	4	4	4	4	4	7	7	100.0	Confident
31	P26038				67.77778967478379	94.63	13.69	126.14626443237051					Single Protein		P26038	8	10	5	4	5	4	15	20	100.0	Confident
32	Q9GZS3				33.559769050692886	65.9	12.46	86.74558284087216					Single Protein		Q9GZS3	2	3	3	2	3	2	2	3	100.0	Confident
33	Q9P2J5				134.37947572329307	85.12	6.8	43.56030889307092					Single Protein		Q9P2J5	6	7	7	6	7	6	9	10	100.0	Confident
34	O76080				23.117047129007272	100.0	8.45	62.44595947856212					Single Protein		O76080	1	1	1	1	1	1	1	1	100.0	Doubtful
35	P12268				55.76964691124249	63.62	20.43	116.71233677887578					Single Protein		P12268	8	9	9	8	9	8	11	14	100.0	Confident
36	O43143				90.87516566013836	74.34	6.67	105.28315085537515					Single Protein		O43143	5	5	5	5	5	5	11	11	100.0	Confident
