	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	65.8	21.21	423.8324805277281					Related Proteins	Q5VTE0	P68104, Q5VTE0	13	16	16	13	16	13	25	30	100.0	Confident
2	P40222				61.85324680867071	81.87	2.93	49.87067514433809					Single Protein		P40222	1	2	2	1	2	1	1	2	100.0	Doubtful
3	Q9Y5S9				19.87673069226684	69.54	17.82	662.5538929616566					Single Protein		Q9Y5S9	6	8	8	6	8	6	11	15	100.0	Confident
4	P17844				69.10473382539206	71.5	6.03	151.9076596856902					Single Protein		P17844	5	8	8	5	8	5	8	12	100.0	Confident
5	P35658				213.4882520520574	42.92	1.44	55.7115961748838					Single Protein		P35658	2	4	4	2	4	2	3	5	100.0	Confident
6	P61978				50.94440274865072	77.11	35.21	518.907953993678					Single Protein		P61978	15	16	16	15	16	15	32	36	100.0	Confident
7	Q9Y6G9				56.54400024323288	78.97	6.88	100.80242848323658					Single Protein		Q9Y6G9	2	5	5	2	5	2	6	6	100.0	Confident
8	Q92576				229.33879865193032	74.99	0.44	13.375816314828116					Single Protein		Q92576	1	7	7	1	7	1	3	7	95.91836734693877	Doubtful
9	Q7Z4V5				74.27222971678142	88.97	4.02	76.0467759022812					Single Protein		Q7Z4V5	2	5	5	2	5	2	3	6	100.0	Confident
10	Q07955				27.727814961380233	100.0	4.03	191.03686043194026					Single Protein		Q07955	1	2	2	1	2	1	2	3	100.0	Doubtful
11	Q92547				170.57137304809046	77.99	0.92	17.86468378096576					Single Protein		Q92547	1	1	1	1	1	1	1	1	100.0	Doubtful
12	P35611				80.90473919198533	61.19	2.44	42.15048166113985					Single Protein		P35611	1	1	1	1	1	1	1	1	100.0	Doubtful
13	Q9NXG2				39.29080339264612	88.1	7.37	190.42259399968322					Single Protein		Q9NXG2	2	3	3	2	3	2	4	4	100.0	Confident
14	P12956				69.799054271744	85.55	29.89	269.1972145047899					Single Protein		P12956	24	28	28	24	28	24	50	54	100.0	Confident
15	Q92585				107.98715614877419	34.15	2.95	51.273962540174445					Single Protein		Q92585	1	1	1	1	1	1	1	1	100.0	Doubtful
16	Q06481				86.90018286704154	69.2	3.67	40.772066598211005					Single Protein		Q06481	1	1	1	1	1	1	1	1	100.0	Doubtful
17	P26038				67.77778967478379	90.12	8.49	81.97982793458407					Single Protein		P26038	5	6	2	1	2	1	8	11	100.0	Confident
18	O43143				90.87516566013836	74.34	1.64	34.938894828260466					Single Protein		O43143	1	2	2	1	2	1	1	2	100.0	Doubtful
19	Q9BT25				44.82996124347019	83.41	10.0	182.38482870947922					Single Protein		Q9BT25	3	3	3	3	3	3	4	6	100.0	Confident
20	P29966				31.535864738154984	51.81	3.31	137.72424821837555					Single Protein		P29966	1	1	1	1	1	1	1	1	100.0	Doubtful
21	Q9Y520				316.7183274068503	60.01	1.07	20.348949054599803					Single Protein		Q9Y520	3	5	4	2	5	3	3	5	100.0	Confident
22	P15311				69.36973778207663	87.2	15.19	220.34782735906407					Single Protein		P15311	10	11	7	6	7	6	18	20	100.0	Confident
23	P47756				31.330769221309122	81.23	3.61	85.51830575292634					Single Protein		P47756	1	1	1	1	1	1	1	1	100.0	Doubtful
24	Q01130				25.461183837817952	100.0	3.62	53.59405134289728					Related Proteins	Q9BRL6	Q01130, Q9BRL6	1	1	0	0	1	1	1	1	100.0	Doubtful
25	O94804				112.06510680063026	82.64	1.34	13.102085560597674					Related Proteins	Q9H2G2	O94804, Q9H2G2	1	1	0	0	1	1	1	3	100.0	Doubtful
26	Q9Y605				14.64036967817231	72.44	26.77	514.9689281208824					Single Protein		Q9Y605	2	2	2	2	2	2	3	3	100.0	Confident
27	Q9NX55				14.656381516167187	76.74	8.53	183.63233095783406					Single Protein		Q9NX55	1	1	1	1	1	1	1	1	100.0	Doubtful
28	Q99961				41.46404320132041	75.54	5.98	255.6320578441791					Single Protein		Q99961	2	2	2	2	2	2	4	4	100.0	Confident
29	Q96QC0				98.99597066593785	58.09	13.09	275.8908316738844					Single Protein		Q96QC0	12	14	14	12	14	12	25	29	100.0	Confident
30	Q9BTE7				27.49059997320413	88.61	7.17	199.90355015662948					Single Protein		Q9BTE7	1	1	1	1	1	1	2	2	100.0	Doubtful
31	Q14980				238.11522374594037	93.05	6.76	52.07025325570743					Single Protein		Q14980	11	13	13	11	13	11	16	17	100.0	Confident
32	P52298				17.98978492121426	100.0	30.13	392.2786813570397					Single Protein		P52298	4	5	5	4	5	4	5	8	100.0	Confident
33	Q9BTC0				243.72319347500863	79.69	0.49	11.680754779862227					Single Protein		Q9BTC0	1	2	2	1	2	1	1	2	100.0	Doubtful
34	Q92466				47.83338536836668	89.93	3.75	154.22246545286845					Single Protein		Q92466	2	2	2	2	2	2	3	3	100.0	Confident
35	P31946				28.064830628249755	100.0	12.2	353.0816770042907					Single Protein		P31946	3	4	4	3	4	3	7	9	100.0	Confident
36	Q86V81				26.871620031156695	80.16	22.96	957.6892200443098					Single Protein		Q86V81	9	11	11	9	11	9	23	26	100.0	Confident
37	P60468				9.968097468413553	73.96	15.63	493.511889449179					Single Protein		P60468	1	1	1	1	1	1	2	2	100.0	Doubtful
38	Q86VP6				136.28865971404403	71.71	2.11	36.70749590944307					Single Protein		Q86VP6	2	3	3	2	3	2	2	3	100.0	Confident
39	O75369				277.9900580055979	76.94	0.92	10.92142493940092					Single Protein		O75369	1	1	1	1	1	1	1	1	100.0	Doubtful
40	O75330				84.048725395108	100.0	1.8	65.43804058994638					Single Protein		O75330	1	2	2	1	2	1	2	3	100.0	Doubtful
41	Q14847				29.698219842049884	72.41	47.89	1400.957499450203					Single Protein		Q14847	23	26	26	23	26	23	64	79	100.0	Confident
42	P41227				26.441851499988566	89.36	5.96	100.80242848323658					Single Protein		P41227	1	1	1	1	1	1	1	1	100.0	Doubtful
43	Q13573				61.456482380340354	95.34	27.24	334.9388697276072					Single Protein		Q13573	11	14	14	11	14	11	25	33	100.0	Confident
44	P78527				468.78791077657064	77.76	12.38	55.31486327542919					Single Protein		P78527	45	58	58	45	58	45	81	94	100.0	Confident
45	O95785				178.56293001138133	71.47	2.12	29.487847336382483					Single Protein		O95785	2	3	3	2	3	2	2	4	100.0	Confident
46	TRY1_BOVIN				25.408419297583514	71.6	55.56	6343.7641945277965					Single Protein		TRY1_BOVIN	12	12	12	12	12	12	86	111	100.0	Confident
47	Q9BR76				54.20024773334737	55.42	13.7	288.93610376567455					Single Protein		Q9BR76	7	7	7	7	7	7	14	16	100.0	Confident
48	Q9Y2S6				7.061932577186063	100.0	21.88	1480.5356683475372					Single Protein		Q9Y2S6	1	1	1	1	1	1	4	4	100.0	Doubtful
49	P54725				39.584648243718384	41.32	2.2	201.60485696647316					Single Protein		P54725	1	2	2	1	2	1	2	3	100.0	Doubtful
50	Q86U42				32.72899218666518	58.82	24.51	486.1905592210869					Single Protein		Q86U42	7	7	7	7	7	7	11	11	100.0	Confident
51	P39880				164.08736331694803	70.17	0.8	20.386033299105502					Related Proteins	Q13948	P39880, Q13948	1	2	2	1	2	1	1	2	100.0	Doubtful
52	Q99661				81.26120702771883	91.03	3.17	51.571634311089824					Single Protein		Q99661	2	3	3	2	3	2	2	3	100.0	Confident
53	P09234				17.381237670978834	37.74	12.58	987.023778898358					Single Protein		P09234	2	2	2	2	2	2	3	3	100.0	Confident
54	P23588				69.11028544553216	87.23	15.55	220.77103299440836					Single Protein		P23588	8	15	15	8	15	8	20	38	100.0	Confident
55	Q99729				36.202407898244736	62.35	33.73	847.5749857856991					Single Protein		Q99729	22	24	23	21	23	21	44	55	100.0	Confident
56	Q13409				71.41210775806452	62.07	10.19	213.73848261723313					Single Protein		Q13409	6	6	6	6	6	6	9	10	100.0	Confident
57	Q86UE4				63.79881169664021	72.51	2.23	99.95177507831474					Single Protein		Q86UE4	1	1	1	1	1	1	2	2	100.0	Doubtful
58	O75937				29.82342471971848	77.87	32.41	505.8287869724166					Single Protein		O75937	9	12	12	9	12	9	18	22	100.0	Confident
59	P26358				183.04981547171957	85.58	12.81	122.4615001595337					Single Protein		P26358	29	44	44	29	44	29	59	88	100.0	Confident
60	Q8TBC4				51.819335383449484	79.05	2.16	89.72943444530529					Single Protein		Q8TBC4	2	2	2	2	2	2	2	4	100.0	Doubtful
61	Q15046				68.00459333737524	67.0	2.68	51.948619942018844					Single Protein		Q15046	1	1	1	1	1	1	1	1	100.0	Doubtful
62	P13010				82.65227586511843	76.64	12.84	199.9257865579189					Single Protein		P13010	9	11	11	9	11	9	17	18	100.0	Confident
63	P63241				16.8214045562515	83.77	24.03	420.44649282943044					Single Protein		P63241	3	5	3	1	5	3	7	9	100.0	Confident
64	Q9P021				11.208560477317118	100.0	27.72	351.8104558449593					Single Protein		Q9P021	2	2	2	2	2	2	2	2	100.0	Confident
65	P63261				41.76579273928574	76.8	56.8	516.6146198992571					Single Protein		P63261	28	33	1	1	33	28	83	97	100.0	Confident
66	Q92841				80.22201763115304	70.51	7.96	101.60538900424274					Single Protein		Q92841	4	4	4	4	4	4	5	5	100.0	Confident
67	P62136				37.48780415561575	87.88	5.45	81.6847265295193					Single Protein		P62136	1	2	2	1	2	1	1	2	100.0	Doubtful
68	P62140				37.162625997655084	87.77	4.89	82.53857384515887					Single Protein		P62140	1	1	1	1	1	1	1	1	100.0	Doubtful
69	Q92878				153.7965767722988	95.81	0.76	18.055313028628504					Single Protein		Q92878	1	2	2	1	2	1	1	3	100.0	Doubtful
70	Q9UNZ2				40.54830877647529	89.46	29.19	583.8364219994949					Single Protein		Q9UNZ2	10	14	14	10	14	10	23	28	100.0	Confident
71	Q8TF09				10.847721752195149	100.0	9.38	493.511889449179					Related Proteins	Q9NP97	Q8TF09, Q9NP97	1	1	1	1	1	1	2	2	100.0	Doubtful
72	O43583				22.078070308874164	84.85	8.59	239.27849185414746					Single Protein		O43583	1	1	1	1	1	1	2	2	100.0	Doubtful
73	Q9BY43				25.082820203948067	73.42	14.41	532.8717333929786					Single Protein		Q9BY43	4	5	5	4	5	4	7	8	100.0	Confident
74	Q8TAQ2				132.7967512662691	62.27	0.74	60.66215286443174					Single Protein		Q8TAQ2	1	1	1	1	1	1	2	2	100.0	Doubtful
75	Q15004				11.979162394025618	100.0	63.96	1330.259074983733					Single Protein		Q15004	5	5	5	5	5	5	11	13	100.0	Confident
76	Q8TAP8				27.93563799667378	86.56	8.7	108.1669894683132					Single Protein		Q8TAP8	1	1	1	1	1	1	1	1	100.0	Doubtful
77	Q05682				93.17542658013691	96.6	10.21	102.63198075664427					Single Protein		Q05682	7	10	10	7	10	7	10	15	100.0	Confident
78	Q9NVP2				22.419069386999496	66.83	3.96	145.32865456172144					Related Proteins	Q9Y294	Q9NVP2, Q9Y294	1	1	1	1	1	1	1	1	100.0	Doubtful
79	P20248				48.52010067913305	69.68	2.08	61.85005403018432					Single Protein		P20248	1	2	2	1	2	1	1	3	100.0	Doubtful
80	Q92733				52.385539788981276	53.56	2.65	161.69672828369005					Single Protein		Q92733	1	2	2	1	2	1	2	4	95.02487562189054	Doubtful
81	Q13952				50.27126981990474	35.37	4.15	149.29771445521382					Single Protein		Q13952	2	2	2	2	2	2	2	2	100.0	Doubtful
82	P38159				42.30633366868894	100.0	31.2	393.75168556320335					Single Protein		P38159	11	18	17	10	17	10	23	39	100.0	Confident
83	O14776				123.8232764289594	68.03	1.73	61.36935412839531					Single Protein		O14776	2	3	2	1	2	1	4	5	100.0	Confident
84	Q96BZ8				30.5108983549029	79.92	16.67	442.0242853984206					Single Protein		Q96BZ8	7	9	9	7	9	7	14	15	100.0	Confident
