	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q8WXC6				6.206754765612963	36.84	35.09	1201.1196964840433					Single Protein		Q8WXC6	1	1	1	1	1	1	2	2	100.0	Doubtful
2	P52209				53.10595320852181	85.51	8.28	61.07388287207					Single Protein		P52209	2	2	2	2	2	2	3	3	100.0	Confident
3	Q86XI8				70.02896123891827	84.05	3.35	47.86245469860514					Single Protein		Q86XI8	1	1	1	1	1	1	2	2	99.36305732484077	Doubtful
4	P68104				50.10910826932214	65.8	34.2	1652.362972346098					Related Proteins	Q5VTE0	P68104, Q5VTE0	10	11	11	10	11	10	209	214	100.0	Confident
5	P40222				61.85324680867071	81.87	3.66	132.75533487455215					Single Protein		P40222	2	2	2	2	2	2	6	6	100.0	Confident
6	P40227				57.987597263605494	86.44	7.16	41.21489154602109					Single Protein		P40227	2	2	2	2	2	2	2	2	100.0	Confident
7	Q06546				51.26311034901182	75.33	4.63	36.87648190959782					Single Protein		Q06546	1	2	2	1	2	1	1	2	100.0	Doubtful
8	O95155				146.0918561626345	83.1	1.46	23.311934959486976					Single Protein		O95155	1	1	1	1	1	1	2	2	100.0	Doubtful
9	Q5JSL3				237.51922702285245	89.53	1.01	6.592659076363018					Single Protein		Q5JSL3	1	1	1	1	1	1	1	1	100.0	Doubtful
10	Q9Y5X2				52.536116949581384	89.46	5.16	45.47508466255693					Single Protein		Q9Y5X2	2	2	2	2	2	2	2	2	100.0	Confident
11	P17812				66.64798976976122	73.77	5.08	48.21007956071274					Single Protein		P17812	2	2	0	0	0	0	3	3	89.1891891891892	Confident
12	Q09666				628.6993855112892	97.61	0.31	4.366195884743796					Single Protein		Q09666	1	1	1	1	1	1	2	2	100.0	Doubtful
13	Q9UKK9				24.312236652421767	61.19	5.94	76.90095617733205					Single Protein		Q9UKK9	1	1	1	1	1	1	1	1	100.0	Doubtful
14	Q14204				532.0718395312898	90.59	2.3	9.983695730961664					Single Protein		Q14204	6	6	6	6	6	6	10	11	100.0	Confident
15	P35659				42.6479204774305	100.0	10.13	112.1045050051774					Single Protein		P35659	3	4	4	3	4	3	7	8	100.0	Confident
