	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	C08A9.9.2_2_REVERSED	ref_frame-3|C08A9.9alt_frame-2-REVERSED			5.8962283758497716	100.0	0.0	0.0				Single Protein		C08A9.9.2_2_REVERSED	0	1	1	0	1	1	1	27.083333333333336	1	Doubtful
2	O01774_REVERSED	Tyrosine-protein kinase (O01774_REVERSED_CAEEL)-REVERSED			45.374262857362275	77.47	0.0	0.0				Single Protein		O01774_REVERSED	0	1	1	0	1	0	1	9.999999999999998	1	Doubtful
3	G5EDM0	Uncharacterized protein (G5EDM0_CAEEL)	CELE_K08F9.4		59.57315236537177	73.11	0.0	0.0				Single Protein		G5EDM0	0	1	1	0	1	0	1	9.999999999999998	0	Doubtful
4	Q8MXK5_REVERSED	SET (Trithorax/polycomb) domain containing (Q8MXK5_REVERSED_CAEEL)-REVERSED			63.474641092040315	82.03	0.0	0.0				Single Protein		Q8MXK5_REVERSED	0	1	1	0	1	0	1	9.999999999999998	1	Doubtful
5	Q966F4	Uncharacterized protein (Q966F4_CAEEL)	CELE_T13G4.5		28.23756945389606	53.33	0.0	0.0				Single Protein		Q966F4	0	1	1	0	1	0	1	9.999999999999998	0	Doubtful
6	Q19238_REVERSED	Putative tyrosine-protein kinase F09A5.2 (YS3J_CAEEL)-REVERSED			101.31193266493302	58.72	0.0	0.0				Single Protein		Q19238_REVERSED	0	1	1	0	1	0	1	9.999999999999998	1	Doubtful
7	A0A061ADX1_REVERSED	Uncharacterized protein (A0A061ADX1_REVERSED_CAEEL)-REVERSED			57.51396183146676	63.64	0.0	0.0				Related Proteins	H9G363_REVERSED, H9G364_REVERSED, Q7YTI5_REVERSED	A0A061ADX1_REVERSED, H9G363_REVERSED, H9G364_REVERSED, Q7YTI5_REVERSED	0	1	1	0	1	0	1	9.999999999999998	1	Doubtful
8	A0A168H3U5	Uncharacterized protein (A0A168H3U5_CAEEL)	C49G7.10	V	30.35014313187726	80.63	0.0	0.0				Related Proteins	O16222	A0A168H3U5, O16222	0	1	1	0	1	0	1	9.999999999999998	0	Doubtful
9	Q09415	SET domain-containing protein 14 (SET14_CAEEL)	set-14	II	48.51404126116438	82.28	0.0	0.0				Single Protein		Q09415	0	1	1	0	1	0	1	9.999999999999998	0	Doubtful
10	F20H11.4_2	ref_frame-3|F20H11.4alt_frame-2			5.799784070724169	100.0	0.0	0.0				Single Protein		F20H11.4_2	0	2	2	0	2	0	2	27.083333333333336	0	Doubtful
