	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	F56D12.4a.2_4	ref_frame-3|F56D12.4alt_frame-1			22.06252437947449	50.27	0.0	0.0				Single Protein		F56D12.4a.2_4	0	1	1	0	1	0	2	0.0	0	Doubtful
2	Y73F8A.13a_1	ref_frame-1|Y73F8A.13alt_frame-2			7.305007220293495	100.0	0.0	0.0				Single Protein		Y73F8A.13a_1	0	1	1	0	1	0	1	0.0	0	Doubtful
3	Y71D11A.1_6	ref_frame-1|Y71D11A.1alt_frame-2			5.622839869154521	58.82	0.0	0.0				Single Protein		Y71D11A.1_6	0	1	1	0	1	0	1	0.0	0	Doubtful
4	O45526_REVERSED	Uncharacterized protein (O45526_REVERSED_CAEEL)-REVERSED			27.787907878293268	83.2	0.0	0.0				Single Protein		O45526_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
5	H2KZ40_REVERSED	Uncharacterized protein (H2KZ40_REVERSED_CAEEL)-REVERSED			113.86402508188573	64.67	0.0	0.0				Related Proteins	Q6AW19_REVERSED	H2KZ40_REVERSED, Q6AW19_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	R09E10.1.3_3	ref_frame-2|R09E10.1alt_frame-3			5.010666308915161	100.0	0.0	0.0				Single Protein		R09E10.1.3_3	0	1	1	0	1	0	1	0.0	0	Doubtful
7	T08A9.1_3	ref_frame-3|T08A9.1alt_frame-1			9.123084931922147	100.0	0.0	0.0				Single Protein		T08A9.1_3	0	1	1	0	1	0	2	0.0	0	Doubtful
8	ZK836.1_1	ref_frame-1|ZK836.1alt_frame-2			18.019663794857795	63.58	0.0	0.0				Single Protein		ZK836.1_1	0	1	1	0	1	0	1	0.0	0	Doubtful
9	Q19982_REVERSED	Uncharacterized protein (Q19982_REVERSED_CAEEL)-REVERSED			50.279854749041675	77.28	0.0	0.0				Single Protein		Q19982_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
10	Q20447	Uncharacterized protein (Q20447_CAEEL)	CELE_F46B6.6		78.0857243010205	84.76	0.0	0.0				Single Protein		Q20447	0	1	1	0	1	0	1	0.0	0	Doubtful
11	K09F6.9_2	ref_frame-1|K09F6.9alt_frame-2			5.07390747435075	100.0	0.0	0.0				Single Protein		K09F6.9_2	0	1	1	0	1	0	1	0.0	0	Doubtful
12	G5EFM7_REVERSED	Uncharacterized protein (G5EFM7_REVERSED_CAEEL)-REVERSED			61.62426133268799	80.73	0.0	0.0				Single Protein		G5EFM7_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
13	O18304_REVERSED	Bestrophin homolog 26 (BST26_CAEEL)-REVERSED			48.20525817102662	73.72	0.0	0.0				Single Protein		O18304_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	K11G12.1a_1_REVERSED	ref_frame-2|K11G12.1alt_frame-3-REVERSED			5.9252207563984625	100.0	0.0	0.0				Related Proteins	K11G12.1b_2_REVERSED	K11G12.1a_1_REVERSED, K11G12.1b_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
15	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	87.65	5.88	516.8553016283437				Single Protein		Q9TYS3	1	2	2	1	2	2	3	100.0	0	Doubtful
16	G8JY12_REVERSED	NeuroPeptide Receptor family (G8JY12_REVERSED_CAEEL)-REVERSED			58.56716177329521	46.86	0.0	0.0				Related Proteins	Q18904_REVERSED	G8JY12_REVERSED, Q18904_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
17	O16337_REVERSED	Serpentine Receptor, class SX (O16337_REVERSED_CAEEL)-REVERSED			35.79001725862227	39.62	0.0	0.0				Single Protein		O16337_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
18	Y54E10A.12_1_REVERSED	ref_frame-1|Y54E10A.12alt_frame-2-REVERSED			5.31987151648745	26.67	0.0	0.0				Single Protein		Y54E10A.12_1_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
19	O61218_REVERSED	Uncharacterized protein (O61218_REVERSED_CAEEL)-REVERSED			38.494293063518484	28.61	0.0	0.0				Related Proteins	U4PBG9_REVERSED	O61218_REVERSED, U4PBG9_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
20	Y71H2AM.15a_1_REVERSED	ref_frame-1|Y71H2AM.15alt_frame-2-REVERSED			7.753837132938386	100.0	0.0	0.0				Single Protein		Y71H2AM.15a_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
21	O61775	Very Early Transcript (O61775_CAEEL)	vet-2	I	90.03774203903373	59.87	0.0	0.0				Single Protein		O61775	0	1	1	0	1	0	1	0.0	0	Doubtful
22	R07E5.8.2_2	ref_frame-3|R07E5.8alt_frame-1			6.221379748624423	100.0	0.0	0.0				Single Protein		R07E5.8.2_2	0	1	1	0	1	0	1	0.0	0	Doubtful
23	Q2XN20	Uncharacterized protein (Q2XN20_CAEEL)	CELE_F30H5.5		15.195670975489241	64.66	0.0	0.0				Single Protein		Q2XN20	0	1	1	0	1	0	1	0.0	0	Doubtful
24	Q09356_REVERSED	Uncharacterized protein T19H5.4 (YRZ4_CAEEL)-REVERSED			35.3060445982288	62.62	0.0	0.0				Single Protein		Q09356_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
25	F21H7.2.2_2_REVERSED	ref_frame-2|F21H7.2alt_frame-3-REVERSED			18.330256143028286	100.0	0.0	0.0				Single Protein		F21H7.2.2_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
26	P48996_REVERSED	Chromosome condensation protein dpy-27 (DPY27_CAEEL)-REVERSED			169.5123003841048	85.91	0.0	0.0				Single Protein		P48996_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
27	Q21025_REVERSED	Uncharacterized protein (Q21025_REVERSED_CAEEL)-REVERSED			148.57324891069962	84.68	0.0	0.0				Single Protein		Q21025_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
28	K02B9.2_1_REVERSED	ref_frame-3|K02B9.2alt_frame-1-REVERSED			4.751367126498651	100.0	0.0	0.0				Single Protein		K02B9.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
29	G5EF53_REVERSED	SWI/SNF nucleosome remodeling complex component (G5EF53_REVERSED_CAEEL)-REVERSED			170.5044741826236	70.22	0.0	0.0				Single Protein		G5EF53_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
30	T22B11.4b_1	ref_frame-2|T22B11.4alt_frame-3			10.782996882071139	100.0	0.0	0.0				Single Protein		T22B11.4b_1	0	1	1	0	1	0	1	0.0	0	Doubtful
31	ZK945.8_1	ref_frame-3|ZK945.8alt_frame-1			6.817767324381303	100.0	0.0	0.0				Single Protein		ZK945.8_1	0	1	1	0	1	0	1	0.0	0	Doubtful
32	O17779_REVERSED	Uncharacterized protein (O17779_REVERSED_CAEEL)-REVERSED			61.78524694193385	57.07	0.0	0.0				Single Protein		O17779_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
33	P48162	60S ribosomal protein L23a 1 (R23A1_CAEEL)	rpl-25.1	X	16.686265661204988	100.0	16.33	498.10318184137424				Single Protein		P48162	2	2	1	1	1	3	4	76.47058823529412	0	Confident
34	Q9U3K8_REVERSED	Uncharacterized protein (Q9U3K8_REVERSED_CAEEL)-REVERSED			25.04194914265976	100.0	0.0	0.0				Single Protein		Q9U3K8_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
35	P48166	Ribosomal protein rpl-41 (RL44_CAEEL)	rpl-41	II	12.358713545584092	100.0	21.9	2852.1388192237096				Single Protein		P48166	5	5	5	5	5	13	14	100.0	0	Confident
36	C16C8.14_1	ref_frame-2|C16C8.14alt_frame-1			5.084652132486339	100.0	0.0	0.0				Single Protein		C16C8.14_1	0	2	2	0	2	0	2	0.0	0	Doubtful
37	O45554_REVERSED	Uncharacterized protein (O45554_REVERSED_CAEEL)-REVERSED			49.96492997951529	70.12	0.0	0.0				Single Protein		O45554_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
38	G4S102_REVERSED	Uncharacterized protein (G4S102_REVERSED_CAEEL)-REVERSED			10.437290196725844	70.97	0.0	0.0				Related Proteins	O16571_REVERSED	G4S102_REVERSED, O16571_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
39	ZK682.2.1_2_REVERSED	ref_frame-2|ZK682.2alt_frame-1-REVERSED			5.644560710989942	100.0	0.0	0.0				Single Protein		ZK682.2.1_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
40	Q8STF6	Dystrophin-like protein 1 (DYC1_CAEEL)	dyc-1	X	99.50484821648094	65.39	0.0	0.0				Single Protein		Q8STF6	0	1	1	0	1	0	1	0.0	0	Doubtful
