	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	F56D12.4a.2_4	ref_frame-3|F56D12.4alt_frame-1			22.06252437947449	50.27	0.0	0.0				Single Protein		F56D12.4a.2_4	0	1	1	0	1	0	2	0.0	0	Doubtful
2	G5EF07	BTAF (TBP-associated factor) homolog (G5EF07_CAEEL)	btf-1	II	185.71621146980925	71.32	0.0	0.0				Single Protein		G5EF07	0	2	2	0	2	0	2	0.0	0	Doubtful
3	T23B12.4_1	ref_frame-2|T23B12.4alt_frame-1			5.556715143749061	100.0	0.0	0.0				Single Protein		T23B12.4_1	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	89.19	0.0	0.0				Single Protein		Q9TYS1	0	1	1	0	1	0	1	0.0	0	Doubtful
5	T23B12.4_3	ref_frame-2|T23B12.4alt_frame-3			7.309126799154694	100.0	0.0	0.0				Single Protein		T23B12.4_3	0	1	1	0	1	0	1	55.263157894736835	0	Doubtful
6	Q7KWZ2_REVERSED	Uncharacterized protein (Q7KWZ2_REVERSED_CAEEL)-REVERSED			8.132527901311567	100.0	0.0	0.0				Single Protein		Q7KWZ2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	64.71	5.88	356.3890953988226				Single Protein		Q9TYS3	1	3	3	1	3	3	5	100.0	0	Doubtful
8	Q09652	Glutathione S-transferase kappa 1 (GSTK1_CAEEL)	gstk-1	II	26.464764585787837	77.88	0.0	0.0				Single Protein		Q09652	0	1	1	0	1	0	1	0.0	0	Doubtful
9	Y54E10A.12_1_REVERSED	ref_frame-1|Y54E10A.12alt_frame-2-REVERSED			5.31987151648745	26.67	0.0	0.0				Single Protein		Y54E10A.12_1_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
10	Q9NAA2_REVERSED	Uncharacterized protein (Q9NAA2_REVERSED_CAEEL)-REVERSED			36.85694962291344	46.18	0.0	0.0				Single Protein		Q9NAA2_REVERSED	0	1	1	0	1	0	1	23.076923076923073	1	Doubtful
11	Q22621	Uncharacterized protein (Q22621_CAEEL)	CELE_T20H4.2		28.002253497311692	78.3	0.0	0.0				Single Protein		Q22621	0	1	1	0	1	0	2	0.0	0	Doubtful
12	Q9U2C5	MIB (MIndBomb) ubiquitin ligase homolog (Q9U2C5_CAEEL)	mib-1	III	85.0630146153722	63.66	0.0	0.0				Single Protein		Q9U2C5	0	1	1	0	1	0	1	0.0	0	Doubtful
13	K06A1.4.1_2_REVERSED	ref_frame-2|K06A1.4alt_frame-3-REVERSED			5.499715026803371	100.0	0.0	0.0				Single Protein		K06A1.4.1_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	Q09649	FiZzy Related family (Q09649_CAEEL)	fzr-1	II	76.3556796218484	48.01	0.0	0.0				Single Protein		Q09649	0	1	1	0	1	0	1	0.0	0	Doubtful
15	O61770	Uncharacterized protein (O61770_CAEEL)	C35E7.6	I	46.09531915994638	82.25	0.0	0.0				Single Protein		O61770	0	1	1	0	1	0	1	0.0	0	Doubtful
16	C6KRI9_REVERSED	Uncharacterized protein (C6KRI9_REVERSED_CAEEL)-REVERSED			263.9990871533381	73.48	0.0	0.0				Related Proteins	Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	C6KRI9_REVERSED, Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	0	3	3	0	3	0	3	0.0	1	Doubtful
17	G5EEN3	CED-5 (G5EEN3_CAEEL)	ced-5	IV	203.67301790841435	72.82	0.0	0.0				Single Protein		G5EEN3	0	1	1	0	1	0	1	0.0	0	Doubtful
18	P48162	60S ribosomal protein L23a 1 (R23A1_CAEEL)	rpl-25.1	X	16.686265661204988	100.0	30.61	875.8201409035692	Oxidation of M(M78)	Oxidation of M(1)		Single Protein		P48162	5	5	4	4	4	9	9	100.0	0	Confident
19	Q10654	G2/mitotic-specific cyclin-B3 (CCNB3_CAEEL)	cyb-3	V	44.7286413437365	68.31	0.0	0.0				Single Protein		Q10654	0	1	1	0	1	0	1	0.0	0	Doubtful
20	O62055_REVERSED	Uncharacterized protein (O62055_REVERSED_CAEEL)-REVERSED			181.18771854507327	53.05	0.0	0.0				Single Protein		O62055_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
21	P48166	Ribosomal protein rpl-41 (RL44_CAEEL)	rpl-41	II	12.358713545584092	100.0	21.9	1101.129165386997				Single Protein		P48166	5	5	5	5	5	8	12	100.0	0	Confident
22	C17E7.4_1	ref_frame-1|C17E7.4alt_frame-2			9.11512265499891	62.82	0.0	0.0				Single Protein		C17E7.4_1	0	1	1	0	1	0	1	0.0	0	Doubtful
23	Q10655	Transcription factor elt-2 (ELT2_CAEEL)	elt-2	X	47.08649762558481	43.65	0.0	0.0				Single Protein		Q10655	0	1	1	0	1	0	1	0.0	0	Doubtful
24	G5EEN8	t-SNARE protein aex-4 (AEX4_CAEEL)	aex-4	X	27.080827500675987	67.52	0.0	0.0				Single Protein		G5EEN8	0	1	1	0	1	0	1	0.0	0	Doubtful
25	Q9TYT9	ENhancer of Uncoordination (Q9TYT9_CAEEL)	enu-3.4	I	50.126956810830656	51.2	0.0	0.0				Single Protein		Q9TYT9	0	1	1	0	1	0	1	0.0	0	Doubtful
26	Y69H2.3e.1_1_REVERSED	ref_frame-2|Y69H2.3alt_frame-1-REVERSED			6.0569968894281425	100.0	0.0	0.0				Single Protein		Y69H2.3e.1_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
27	Q9U2D6	Calcineurin-interacting protein 2 (CNP2_CAEEL)	cnp-2	II	84.34967353973231	84.43	0.0	0.0				Single Protein		Q9U2D6	0	1	1	0	1	0	1	0.0	0	Doubtful
28	T23F1.5_5	ref_frame-3|T23F1.5alt_frame-2			12.429144608189915	100.0	0.0	0.0				Single Protein		T23F1.5_5	0	1	1	0	1	0	1	0.0	0	Doubtful
29	U4PF63_REVERSED	Uncharacterized protein (U4PF63_REVERSED_CAEEL)-REVERSED			10.474500136647901	48.91	0.0	0.0				Related Proteins	U4PS12_REVERSED	U4PF63_REVERSED, U4PS12_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
30	P48158	60S ribosomal protein L23 (RL23_CAEEL)	rpl-23	III	14.94499755720438	85.71	18.57	685.2004631774982				Single Protein		P48158	3	3	3	3	3	5	5	98.75	0	Confident
