	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	R13G10.2_5_REVERSED	ref_frame-1|R13G10.2alt_frame-2-REVERSED			10.601738399492767	100.0	0.0	0.0				Single Protein		R13G10.2_5_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
2	F26F12.7_7	ref_frame-2|F26F12.7alt_frame-3			16.335812804240167	79.71	0.0	0.0				Single Protein		F26F12.7_7	0	1	1	0	1	0	1	0.0	0	Doubtful
3	T09F3.2_2	ref_frame-1|T09F3.2alt_frame-2			4.70533243815875	100.0	0.0	0.0				Single Protein		T09F3.2_2	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	91.73	0.0	0.0				Single Protein		Q9TYS1	0	2	2	0	2	0	2	0.0	0	Doubtful
5	O17013_REVERSED	Nuclear Hormone Receptor family (O17013_REVERSED_CAEEL)-REVERSED			45.0488801479841	70.18	0.0	0.0				Single Protein		O17013_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	Q09652	Glutathione S-transferase kappa 1 (GSTK1_CAEEL)	gstk-1	II	26.464764585787837	87.17	0.0	0.0				Single Protein		Q09652	0	1	1	0	1	0	1	0.0	0	Doubtful
7	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	100.0	15.88	567.8621148664663				Single Protein		Q9TYS3	2	2	2	2	2	5	5	100.0	0	Confident
8	Y54E10A.12_1_REVERSED	ref_frame-1|Y54E10A.12alt_frame-2-REVERSED			5.31987151648745	26.67	0.0	0.0				Single Protein		Y54E10A.12_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
9	O61775	Very Early Transcript (O61775_CAEEL)	vet-2	I	90.03774203903373	70.57	0.0	0.0				Single Protein		O61775	0	1	1	0	1	0	1	0.0	0	Doubtful
10	A0A0S4XR31_REVERSED	TeNSin homolog (A0A0S4XR31_REVERSED_CAEEL)-REVERSED			147.16263780745783	67.35	0.0	0.0				Related Proteins	H2L045_REVERSED, H2L046_REVERSED, H2L047_REVERSED	A0A0S4XR31_REVERSED, H2L045_REVERSED, H2L046_REVERSED, H2L047_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
11	Y38C1BA.3.2_1_REVERSED	ref_frame-1|Y38C1BA.3alt_frame-2-REVERSED			23.232107944329368	54.31	0.0	0.0				Single Protein		Y38C1BA.3.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
12	E02A10.2a_3_REVERSED	ref_frame-1|E02A10.2alt_frame-3-REVERSED			24.961533798312665	100.0	0.0	0.0				Related Proteins	E02A10.2b_3_REVERSED	E02A10.2a_3_REVERSED, E02A10.2b_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
13	C6KRI9_REVERSED	Uncharacterized protein (C6KRI9_REVERSED_CAEEL)-REVERSED			263.9990871533381	81.0	0.0	0.0				Related Proteins	Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	C6KRI9_REVERSED, Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
14	ZK520.4b.2_1_REVERSED	ref_frame-2|ZK520.4alt_frame-1-REVERSED			6.047042685293323	100.0	0.0	0.0				Single Protein		ZK520.4b.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
15	P48162	60S ribosomal protein L23a 1 (R23A1_CAEEL)	rpl-25.1	X	16.686265661204988	100.0	25.17	1451.0192296944235	Oxidation of M(M78)	Oxidation of M(1)		Single Protein		P48162	4	4	3	3	3	14	14	100.0	0	Confident
16	M163.4_3_REVERSED	ref_frame-3|M163.4alt_frame-1-REVERSED			9.672766941344205	100.0	0.0	0.0				Single Protein		M163.4_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
17	P48166	Ribosomal protein rpl-41 (RL44_CAEEL)	rpl-41	II	12.358713545584092	100.0	28.57	1764.364330589642				Single Protein		P48166	5	6	6	5	6	13	16	100.0	0	Confident
18	Q09643	PhosphatidylSerine SYnthase (Q09643_CAEEL)	pssy-1	X	58.704038532182906	50.69	0.0	0.0				Single Protein		Q09643	0	1	1	0	1	0	1	0.0	0	Doubtful
