	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Y73F8A.13a_1	ref_frame-1|Y73F8A.13alt_frame-2			7.305007220293495	100.0	0.0	0.0				Single Protein		Y73F8A.13a_1	0	1	1	0	1	0	1	0.0	0	Doubtful
2	O62514_REVERSED	Uncharacterized protein (O62514_REVERSED_CAEEL)-REVERSED			37.37287226714859	89.94	0.0	0.0				Single Protein		O62514_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
3	G5EF07	BTAF (TBP-associated factor) homolog (G5EF07_CAEEL)	btf-1	II	185.71621146980925	83.69	0.0	0.0				Single Protein		G5EF07	0	2	2	0	2	0	2	0.0	0	Doubtful
4	E1NZ07	GLoBin related (E1NZ07_CAEEL)	glb-29	II	41.422276722490444	82.07	0.0	0.0				Related Proteins	E1NZ08	E1NZ07, E1NZ08	0	1	1	0	1	0	1	0.0	0	Doubtful
5	G5EC55	Multiple PDZ domain protein (G5EC55_CAEEL)	mpz-1	II	259.98315783689037	70.04	0.0	0.0				Related Proteins	G5EC95, G5ECF9, G5ECZ8, G5EGP5, Q09EF4	G5EC55, G5EC95, G5ECF9, G5ECZ8, G5EGP5, Q09EF4	0	2	0	0	0	0	2	0.0	0	Doubtful
6	Q9NAP2_REVERSED	Major sperm protein (Q9NAP2_REVERSED_CAEEL)-REVERSED			55.62899615720658	81.76	0.0	0.0				Single Protein		Q9NAP2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	T01B11.7.1_2	ref_frame-2|T01B11.7alt_frame-1			6.777090182869901	100.0	0.0	0.0				Single Protein		T01B11.7.1_2	0	1	1	0	1	0	1	0.0	0	Doubtful
8	Q23053_REVERSED	Uncharacterized protein (Q23053_REVERSED_CAEEL)-REVERSED			23.82053227283135	72.3	0.0	0.0				Single Protein		Q23053_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
9	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	100.0	5.88	150.28183861658675				Single Protein		Q9TYS3	1	2	2	1	2	2	4	100.0	0	Doubtful
10	F23B12.7.2_4	ref_frame-3|F23B12.7alt_frame-1			12.359327958873614	100.0	0.0	0.0				Single Protein		F23B12.7.2_4	0	1	1	0	1	0	1	0.0	0	Doubtful
11	Y54E10A.12_1_REVERSED	ref_frame-1|Y54E10A.12alt_frame-2-REVERSED			5.31987151648745	26.67	0.0	0.0				Single Protein		Y54E10A.12_1_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
12	F30H5.3_2	ref_frame-1|F30H5.3alt_frame-2			24.81163204416632	30.84	0.0	0.0				Single Protein		F30H5.3_2	0	1	1	0	1	0	1	0.0	0	Doubtful
13	Q19462_REVERSED	LIPaSe related (Q19462_REVERSED_CAEEL)-REVERSED			30.36658435177085	81.14	0.0	0.0				Single Protein		Q19462_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	O61773	Uncharacterized protein (O61773_CAEEL)	C35E7.3	I	57.881241483882704	89.84	0.0	0.0				Single Protein		O61773	0	1	1	0	1	0	1	0.0	0	Doubtful
