	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	V6CLI8	Uncharacterized protein (V6CLI8_CAEEL)	CELE_ZK993.5		52.01661952866406	84.28	0.0	0.0					Single Protein		V6CLI8	0	1	1	0	1	0	0	1	0.0	Doubtful
2	F44G3.5_1	ref_frame-1|F44G3.5alt_frame-3			5.8238044801352125	100.0	0.0	0.0					Single Protein		F44G3.5_1	0	1	1	0	1	0	0	1	0.0	Doubtful
3	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	94.91	0.0	0.0					Single Protein		Q9TYS1	0	1	1	0	1	0	0	1	0.0	Doubtful
4	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	100.0	5.88	145.12109538721663					Single Protein		Q9TYS3	1	1	1	1	1	1	2	2	100.0	Doubtful
5	F30H5.3_2	ref_frame-1|F30H5.3alt_frame-2			24.81163204416632	41.85	0.0	0.0					Single Protein		F30H5.3_2	0	1	1	0	1	0	0	1	0.0	Doubtful
6	F35B12.8_1	ref_frame-1|F35B12.8alt_frame-2			6.558358265482272	100.0	0.0	0.0					Single Protein		F35B12.8_1	0	1	1	0	1	0	0	1	0.0	Doubtful
7	O61775	Very Early Transcript (O61775_CAEEL)	vet-2	I	90.03774203903373	82.55	0.0	0.0					Single Protein		O61775	0	1	1	0	1	0	0	1	0.0	Doubtful
8	O61772	Uncharacterized protein (O61772_CAEEL)	C35E7.4	I	73.86354823093285	72.6	0.0	0.0					Single Protein		O61772	0	1	1	0	1	0	0	1	0.0	Doubtful
9	Q9U2C2	Yeast MCM (Licensing factor) related (Q9U2C2_CAEEL)	mcm-10	III	76.00488773533279	90.45	0.0	0.0					Single Protein		Q9U2C2	0	1	1	0	1	0	0	1	0.0	Doubtful
10	Q9N2S1	Uncharacterized protein (Q9N2S1_CAEEL)	CELE_Y9C9A.16		40.55178718347412	81.44	2.49	38.07189230837473					Related Proteins	J7SF87	J7SF87, Q9N2S1	1	1	1	1	1	1	1	2	0.0	Doubtful
11	ZK617.1e.1_22	ref_frame-1|ZK617.1alt_frame-2			37.42378376707574	76.0	0.0	0.0					Single Protein		ZK617.1e.1_22	0	1	1	0	1	0	0	1	0.0	Doubtful
