	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	W03D8.6b_2	ref_frame-1|W03D8.6alt_frame-2			5.7238681221498116	38.3	0.0	0.0					Single Protein		W03D8.6b_2	0	1	1	0	1	0	0	1	0.0	Doubtful
2	T08A9.1_5	ref_frame-3|T08A9.1alt_frame-1			9.518061856005376	100.0	0.0	0.0					Single Protein		T08A9.1_5	0	1	1	0	1	0	0	1	0.0	Doubtful
3	F26F12.7_1	ref_frame-2|F26F12.7alt_frame-3			7.494089787425944	100.0	0.0	0.0					Single Protein		F26F12.7_1	0	1	1	0	1	0	0	1	0.0	Doubtful
4	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	94.91	0.0	0.0					Single Protein		Q9TYS1	0	2	2	0	2	0	0	2	0.0	Doubtful
5	Q7YWW9	B3GNT1, Beta-1,3-N-acetylGucosamiNylTransferase 1, homolog (Q7YWW9_CAEEL)	bgnt-1.5		46.97966251610733	92.31	0.0	0.0					Single Protein		Q7YWW9	0	1	1	0	1	0	0	1	0.0	Doubtful
6	ZC334.7_2	ref_frame-3|ZC334.7alt_frame-1			7.112495103666132	100.0	0.0	0.0					Single Protein		ZC334.7_2	0	1	1	0	1	0	0	1	0.0	Doubtful
7	Q22624	Uncharacterized protein (Q22624_CAEEL)	CELE_T21B10.3		135.44809076651882	78.03	0.0	0.0					Single Protein		Q22624	0	2	2	0	2	0	0	2	0.0	Doubtful
8	H1UBK1	Methionine aminopeptidase 2 (H1UBK1_CAEEL)	map-2	IV	52.34145056635242	85.9	5.77	57.50222780866033					Related Proteins	H1UBK2, Q9U2V9	H1UBK1, H1UBK2, Q9U2V9	2	2	2	2	2	2	2	2	100.0	Confident
9	Q17474	Uncharacterized protein (Q17474_CAEEL)	B0334.3	II	69.10873969082684	78.23	4.73	104.37215225660145					Related Proteins	Q17475	Q17474, Q17475	3	4	4	3	4	3	5	6	100.0	Confident
10	Q8STF6	Dystrophin-like protein 1 (DYC1_CAEEL)	dyc-1	X	99.50484821648094	70.12	0.0	0.0					Single Protein		Q8STF6	0	1	1	0	1	0	0	2	0.0	Doubtful
11	Q7YX76	Uncharacterized protein (Q7YX76_CAEEL)	C31C9.7	II	5.4556612360862085	100.0	0.0	0.0					Single Protein		Q7YX76	0	1	1	0	1	0	0	1	0.0	Doubtful
12	R02D3.2_1	ref_frame-2|R02D3.2alt_frame-3			6.1804275358742515	100.0	0.0	0.0					Single Protein		R02D3.2_1	0	1	1	0	1	0	0	1	0.0	Doubtful
13	A0A0K3AVC2	Uncharacterized protein (A0A0K3AVC2_CAEEL)	CELE_Y50D4A.1		85.1591460312577	100.0	0.0	0.0					Related Proteins	G4S703, Q95Y57	A0A0K3AVC2, G4S703, Q95Y57	0	1	1	0	1	0	0	2	0.0	Doubtful
14	Q10663	Bifunctional glyoxylate cycle protein (GCP_CAEEL)	icl-1	V	108.56069269664299	86.16	22.62	150.912747922678	Oxidation of M(M332, M951)	Oxidation of M(2)			Single Protein		Q10663	21	25	25	21	25	21	42	51	100.0	Confident
15	G5EDK9	Uncharacterized protein (G5EDK9_CAEEL)	CELE_R10D12.15		50.13255688532041	42.16	0.0	0.0					Related Proteins	N1NTG0, Q17816, Q65ZB0	G5EDK9, N1NTG0, Q17816, Q65ZB0	0	1	1	0	1	0	0	1	0.0	Doubtful
16	Y102A5A.1_1	ref_frame-1|Y102A5A.1alt_frame-2			8.086302214400705	100.0	0.0	0.0					Single Protein		Y102A5A.1_1	0	1	1	0	1	0	0	1	0.0	Doubtful
17	O45278	HAlF transporter (PGP related) (O45278_CAEEL)	haf-1	IV	74.87791722867205	80.35	0.0	0.0					Single Protein		O45278	0	1	1	0	1	0	0	1	0.0	Doubtful
18	A0A061AD29	Uncharacterized protein (A0A061AD29_CAEEL)	C42C1.4	IV	128.25272547823084	84.05	0.0	0.0					Related Proteins	A3QMB3	A0A061AD29, A3QMB3	0	1	1	0	1	0	0	1	0.0	Doubtful
19	O02106	Uncharacterized protein (O02106_CAEEL)	mlt-8	II	30.522188785549137	100.0	0.0	0.0					Single Protein		O02106	0	1	1	0	1	0	0	2	0.0	Doubtful
20	P90961	Clathrin light chain (P90961_CAEEL)	clic-1	V	24.4284101441724	58.85	7.52	185.04476317373397					Single Protein		P90961	2	2	2	2	2	2	2	2	100.0	Confident
