	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	F16H11.1_2	ref_frame-2|F16H11.1alt_frame-1			9.535727776760554	100.0	0.0	NaN					Single Protein		F16H11.1_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
2	C50E3.11_2	ref_frame-2|C50E3.11alt_frame-3			8.298142557100821	100.0	0.0	NaN					Single Protein		C50E3.11_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
3	Y69A2AR.2b_1	ref_frame-3|Y69A2AR.2alt_frame-1			5.4927081267089815	100.0	0.0	NaN					Related Proteins	Q9GSX9, U4PS45	Q9GSX9, U4PS45, Y69A2AR.2b_1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
4	Q7YWW4	Uncharacterized protein (Q7YWW4_CAEEL)	CELE_T04C12.7		23.03565251631168	68.32	0.0	NaN					Single Protein		Q7YWW4	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
5	Q09537	G protein-coupled receptor kinase 1 (GRK1_CAEEL)	grk-1	X	73.73111240020586	84.27	0.0	NaN					Single Protein		Q09537	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
6	P30642	Eukaryotic translation initiation factor 3 subunit D (EIF3D_CAEEL)	eif-3.D	III	64.24902918441886	74.91	0.0	NaN					Single Protein		P30642	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
7	Y55B1AR.3_1	ref_frame-1|Y55B1AR.3alt_frame-2			5.300198939047771	100.0	0.0	NaN					Single Protein		Y55B1AR.3_1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
8	Q9NA50	Uncharacterized protein (Q9NA50_CAEEL)	CELE_Y73F8A.22		33.5780955066363	75.08	0.0	NaN					Single Protein		Q9NA50	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
9	O45063	Uncharacterized protein (O45063_CAEEL)	B0212.3	IV	78.48653365956818	85.12	0.0	NaN					Single Protein		O45063	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
10	Q19228	Uncharacterized protein (Q19228_CAEEL)	CELE_F08H9.4		16.40792781828557	100.0	0.0	NaN					Single Protein		Q19228	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
11	T23G5.2a.3_2	ref_frame-3|T23G5.2alt_frame-1			5.133624914678991	100.0	0.0	NaN					Single Protein		T23G5.2a.3_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
12	A0A0K3ARU9	Uncharacterized protein (A0A0K3ARU9_CAEEL)	CELE_R01H2.4		44.212644201802725	81.7	0.0	NaN					Single Protein		A0A0K3ARU9	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
13	C08B6.1b_1	ref_frame-1|C08B6.1alt_frame-2			5.142589698387241	100.0	0.0	NaN					Single Protein		C08B6.1b_1	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
14	O01487	Uncharacterized protein (O01487_CAEEL)	C13F10.6	V	54.78543143772336	92.98	0.0	NaN					Single Protein		O01487	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
15	V6CLJ1	KCNN (Potassium K ChaNNel, calcium activated)-Like (V6CLJ1_CAEEL)	kcnl-2	I	79.48362043358053	89.36	0.0	NaN					Single Protein		V6CLJ1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
16	F27D9.1c_2	ref_frame-1|F27D9.1alt_frame-2			6.470206463023953	100.0	0.0	NaN					Single Protein		F27D9.1c_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
17	C04C11.1a_2	ref_frame-1|C04C11.1alt_frame-2			7.941145264054613	100.0	0.0	NaN					Single Protein		C04C11.1a_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
18	O17827	Uncharacterized protein (O17827_CAEEL)	CELE_F21A3.4		28.271415978150696	100.0	0.0	NaN					Single Protein		O17827	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
19	Q9U2D5	Uncharacterized protein (Q9U2D5_CAEEL)	CELE_Y46G5A.29		85.62900396439264	82.28	0.0	NaN					Single Protein		Q9U2D5	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
20	O61660	DNA topoisomerase 3 (TOP3_CAEEL)	top-3	III	85.38468347409734	89.33	0.0	NaN					Single Protein		O61660	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
21	Q9NA67	F-box B protein (Q9NA67_CAEEL)	fbxb-101	I	37.47834518881341	100.0	0.0	NaN					Single Protein		Q9NA67	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
22	A7DTF2	Oxysterol-binding protein (A7DTF2_CAEEL)	obr-1	III	95.12018079397524	86.1	0.0	NaN					Single Protein		A7DTF2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
23	F46A8.6_1	ref_frame-1|F46A8.6alt_frame-2			17.568868975928602	100.0	0.0	NaN					Single Protein		F46A8.6_1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
24	G5ECM4	GTL-1 (G5ECM4_CAEEL)	gtl-1	IV	192.9015589757258	79.81	0.0	NaN					Single Protein		G5ECM4	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
25	H05C05.1a_1	ref_frame-3|H05C05.1alt_frame-1			27.896502503134425	86.21	0.0	NaN					Related Proteins	H05C05.1b_2	H05C05.1a_1, H05C05.1b_2	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
26	C10F3.6_4	ref_frame-2|C10F3.6alt_frame-3			5.1816657913211905	100.0	0.0	NaN					Single Protein		C10F3.6_4	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
27	F42A6.7b.3_2	ref_frame-2|F42A6.7alt_frame-3			13.963898529885219	74.1	0.0	NaN					Related Proteins	F42A6.7c.2_3	F42A6.7b.3_2, F42A6.7c.2_3	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
28	Q9TYU4	Uncharacterized protein (Q9TYU4_CAEEL)	CELE_VC5.2		67.3665333088533	85.88	0.0	NaN					Single Protein		Q9TYU4	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
29	F52C9.8b_3	ref_frame-3|F52C9.8alt_frame-1			10.567055299544975	100.0	0.0	NaN					Single Protein		F52C9.8b_3	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
30	Q23613	Uncharacterized protein (Q23613_CAEEL)	CELE_ZK822.1		105.15423949397277	100.0	0.0	NaN					Single Protein		Q23613	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
31	T10B10.1_2	ref_frame-1|T10B10.1alt_frame-3			19.879406995126658	100.0	0.0	NaN					Single Protein		T10B10.1_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
32	Q564R7	Uncharacterized protein (Q564R7_CAEEL)	CELE_K10G4.10		36.312956936030496	100.0	0.0	NaN					Single Protein		Q564R7	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
33	P41877	Chromatin-remodeling complex ATPase chain isw-1 (ISW1_CAEEL)	isw-1	III	116.60152180358388	87.22	0.0	NaN					Single Protein		P41877	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
34	Q1W0R5	Uncharacterized protein (Q1W0R5_CAEEL)	CELE_F10G7.10		208.49321451033157	92.05	0.0	NaN					Related Proteins	Q1W0R6, Q1W0R7	Q1W0R5, Q1W0R6, Q1W0R7	0	1	1	0	1	0	0	1	28.409090909090907	Doubtful
35	G5EBM3	Uncharacterized protein (G5EBM3_CAEEL)	CELE_F55D12.5		44.10662838658648	75.19	0.0	NaN					Related Proteins	G5EFL3	G5EBM3, G5EFL3	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
36	Q9TXT2	Uncharacterized protein (Q9TXT2_CAEEL)	CELE_F53C3.7		36.710754989905645	69.97	0.0	NaN					Single Protein		Q9TXT2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
37	O02235	Nuclear hormone receptor family member nhr-89 (NHR89_CAEEL)	nhr-89	I	35.84177136469571	100.0	0.0	NaN					Single Protein		O02235	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
38	Q09982	Neuropeptide-like protein 32 (NLP32_CAEEL)	nlp-32	III	10.91130600666606	53.33	0.0	NaN					Single Protein		Q09982	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
39	Q5ZEQ4	Uncharacterized protein (Q5ZEQ4_CAEEL)	CELE_Y37H9A.1		56.715275485833445	79.72	0.0	NaN					Related Proteins	Q9U2M9	Q5ZEQ4, Q9U2M9	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
40	H2L0J7	Uncharacterized protein (H2L0J7_CAEEL)	CELE_R11F4.2		38.44217705789919	50.15	0.0	NaN					Related Proteins	Q7JPB1	H2L0J7, Q7JPB1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
41	T03E6.8_2	ref_frame-3|T03E6.8alt_frame-2			9.723495487603556	63.1	0.0	NaN					Single Protein		T03E6.8_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
42	Q9TXT9	Beta-Carotene 15,15'-MonoOxygenase (Q9TXT9_CAEEL)	bcmo-2	II	60.55893498854451	93.02	0.0	NaN					Single Protein		Q9TXT9	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
43	Q9TXT8	F-box B protein (Q9TXT8_CAEEL)	fbxb-103	II	37.19675957946273	100.0	0.0	NaN					Single Protein		Q9TXT8	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
44	O16997	Splicing Factor ThreeB (3b) Subunit homolog (O16997_CAEEL)	sftb-2		68.31481525796254	73.75	0.0	NaN					Single Protein		O16997	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
45	C32F10.1a.2_1	ref_frame-2|C32F10.1alt_frame-1			6.1738186778792326	100.0	0.0	NaN					Single Protein		C32F10.1a.2_1	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
46	F20D12.1a_4	ref_frame-1|F20D12.1alt_frame-2			10.818475770036613	57.89	0.0	NaN					Single Protein		F20D12.1a_4	0	1	1	0	1	0	0	2	24.923076923076927	Doubtful
47	Q9NA88	Uncharacterized protein (Q9NA88_CAEEL)	CELE_Y57A10A.4		75.24569881781795	79.15	0.0	NaN					Single Protein		Q9NA88	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
48	F25E2.3_2	ref_frame-3|F25E2.3alt_frame-1			5.533980130016671	100.0	0.0	NaN					Single Protein		F25E2.3_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
49	ZK1151.1b_24	ref_frame-2|ZK1151.1alt_frame-3			17.672279435246715	100.0	0.0	NaN					Single Protein		ZK1151.1b_24	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
50	A0A061ACG0	Uncharacterized protein (A0A061ACG0_CAEEL)	CELE_T25B9.6		66.59047366224392	72.05	0.0	NaN					Related Proteins	Q22769	A0A061ACG0, Q22769	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
51	A0A0K3AR19	Uncharacterized protein (A0A0K3AR19_CAEEL)	CELE_F54H5.14		48.6096930300678	79.95	0.0	NaN					Single Protein		A0A0K3AR19	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
52	R06C7.5a.2_2	ref_frame-2|R06C7.5alt_frame-3			6.090480107718593	100.0	0.0	NaN					Single Protein		R06C7.5a.2_2	0	1	1	0	1	0	0	1	24.923076923076927	Doubtful
53	Q19020	Dynein heavy chain, cytoplasmic (DYHC_CAEEL)	dhc-1	I	521.2493099274706	92.86	0.0	NaN					Single Protein		Q19020	0	3	3	0	3	0	0	3	28.409090909090907	Doubtful
