	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	O45431_REVERSED	Uncharacterized protein (O45431_REVERSED_CAEEL)-REVERSED			40.580540326003735	86.08	0.0	0.0				Single Protein		O45431_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
2	F43G6.5_3	ref_frame-1|F43G6.5alt_frame-3			4.81633996606734	100.0	0.0	0.0				Single Protein		F43G6.5_3	0	1	1	0	1	0	2	0.0	0	Doubtful
3	Q9NAP2_REVERSED	Major sperm protein (Q9NAP2_REVERSED_CAEEL)-REVERSED			55.62899615720658	81.76	0.0	0.0				Single Protein		Q9NAP2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
4	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	91.73	0.0	0.0				Single Protein		Q9TYS1	0	1	1	0	1	0	1	0.0	0	Doubtful
5	Q9TYS0	Intracelllar PhosphoLipase A family (Q9TYS0_CAEEL)	ipla-4	I	63.00899528278563	75.94	0.0	0.0				Single Protein		Q9TYS0	0	1	1	0	1	0	1	0.0	0	Doubtful
6	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	87.65	5.88	203.58788918505252				Single Protein		Q9TYS3	1	1	1	1	1	1	1	100.0	0	Doubtful
7	Y54E10A.12_1_REVERSED	ref_frame-1|Y54E10A.12alt_frame-2-REVERSED			5.31987151648745	26.67	0.0	0.0				Single Protein		Y54E10A.12_1_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
8	B7WN72_REVERSED	SHaNk (SH3/ankyrin domain scaffold protein) related (B7WN72_REVERSED_CAEEL)-REVERSED			125.8677143379049	58.51	0.0	0.0				Related Proteins	Q09493_REVERSED	B7WN72_REVERSED, Q09493_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
9	F38A6.3a_1	ref_frame-3|F38A6.3alt_frame-1			20.505510889757026	75.14	0.0	0.0				Related Proteins	F38A6.3b_2	F38A6.3a_1, F38A6.3b_2	0	1	1	0	1	0	1	0.0	0	Doubtful
10	Q22625	Uncharacterized protein (Q22625_CAEEL)	CELE_T21B10.4		47.99222658872762	55.02	0.0	0.0				Single Protein		Q22625	0	1	1	0	1	0	1	0.0	0	Doubtful
11	E02A10.2a_3_REVERSED	ref_frame-1|E02A10.2alt_frame-3-REVERSED			24.961533798312665	100.0	0.0	0.0				Related Proteins	E02A10.2b_3_REVERSED	E02A10.2a_3_REVERSED, E02A10.2b_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
12	C6KRI9_REVERSED	Uncharacterized protein (C6KRI9_REVERSED_CAEEL)-REVERSED			263.9990871533381	81.0	0.0	0.0				Related Proteins	Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	C6KRI9_REVERSED, Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
13	T22B11.4b_1	ref_frame-2|T22B11.4alt_frame-3			10.782996882071139	100.0	0.0	0.0				Single Protein		T22B11.4b_1	0	1	1	0	1	0	1	0.0	0	Doubtful
14	G5EEN3	CED-5 (G5EEN3_CAEEL)	ced-5	IV	203.67301790841435	76.02	0.0	0.0				Single Protein		G5EEN3	0	1	1	0	1	0	1	0.0	0	Doubtful
15	C17E7.4_3	ref_frame-1|C17E7.4alt_frame-2			15.37017175038923	79.41	0.0	0.0				Single Protein		C17E7.4_3	0	1	1	0	1	0	1	0.0	0	Doubtful
16	Q9N5Z4_REVERSED	Uncharacterized protein (Q9N5Z4_REVERSED_CAEEL)-REVERSED			56.79481638819922	55.82	0.0	0.0				Single Protein		Q9N5Z4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
17	P48162	60S ribosomal protein L23a 1 (R23A1_CAEEL)	rpl-25.1	X	16.686265661204988	100.0	25.17	878.9826326719729	Oxidation of M(M78)	Oxidation of M(1)		Single Protein		P48162	4	4	3	3	3	7	9	100.0	0	Confident
18	C0Z1Y4_REVERSED	Uncharacterized protein (C0Z1Y4_REVERSED_CAEEL)-REVERSED			33.58593833357377	71.24	0.0	0.0				Single Protein		C0Z1Y4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
19	P48166	Ribosomal protein rpl-41 (RL44_CAEEL)	rpl-41	II	12.358713545584092	100.0	28.57	1779.9398311607451				Single Protein		P48166	5	5	5	5	5	13	13	100.0	0	Confident
20	ZK1307.8.1_1	ref_frame-3|ZK1307.8alt_frame-1			17.204455455397568	85.33	0.0	0.0				Single Protein		ZK1307.8.1_1	0	1	1	0	1	0	1	0.0	0	Doubtful
21	H1ZUW9	GoNadotropin-Releasing hormone Receptor (GnRHR) related (H1ZUW9_CAEEL)	gnrr-1	I	44.209229138959195	49.48	0.0	0.0				Related Proteins	O44731	H1ZUW9, O44731	0	1	1	0	1	0	1	0.0	0	Doubtful
22	Q9TZ50	Uncharacterized protein (Q9TZ50_CAEEL)	CELE_K01A2.10		28.82576180369235	73.54	0.0	0.0				Single Protein		Q9TZ50	0	1	1	0	1	0	1	0.0	0	Doubtful
23	C26B2.6_1_REVERSED	ref_frame-1|C26B2.6alt_frame-2-REVERSED			7.234968726609797	100.0	0.0	0.0				Single Protein		C26B2.6_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
24	Q8STF6	Dystrophin-like protein 1 (DYC1_CAEEL)	dyc-1	X	99.50484821648094	65.39	0.0	0.0				Single Protein		Q8STF6	0	1	1	0	1	0	1	0.0	0	Doubtful
25	G5ED24_REVERSED	MAX-1A (G5ED24_REVERSED_CAEEL)-REVERSED			124.89187546870677	75.25	0.0	0.0				Related Proteins	Q18420_REVERSED	G5ED24_REVERSED, Q18420_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
26	Q09641	alpha-1,2-Mannosidase (Q09641_CAEEL)	CELE_ZC506.1		106.39706791589897	72.18	0.0	0.0				Single Protein		Q09641	0	1	1	0	1	0	1	0.0	0	Doubtful
27	Q21545_REVERSED	Uncharacterized protein (Q21545_REVERSED_CAEEL)-REVERSED			50.28565655368892	19.43	0.0	0.0				Single Protein		Q21545_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
28	F56D12.4b_3	ref_frame-2|F56D12.4alt_frame-3			10.238292601299532	65.48	0.0	0.0				Single Protein		F56D12.4b_3	0	1	1	0	1	0	2	30.434782608695656	0	Doubtful
29	Q9U2D5	Uncharacterized protein (Q9U2D5_CAEEL)	CELE_Y46G5A.29		85.62900396439264	69.97	0.0	0.0				Single Protein		Q9U2D5	0	1	1	0	1	0	1	0.0	0	Doubtful
30	T23F1.5_5	ref_frame-3|T23F1.5alt_frame-2			12.429144608189915	100.0	0.0	0.0				Single Protein		T23F1.5_5	0	1	1	0	1	0	1	0.0	0	Doubtful
31	P48158	60S ribosomal protein L23 (RL23_CAEEL)	rpl-23	III	14.94499755720438	100.0	18.57	906.4508399429719				Single Protein		P48158	3	3	3	3	3	6	6	100.0	0	Confident
32	Q21309	Uncharacterized protein (Q21309_CAEEL)	CELE_K08B5.1		42.29903234883531	35.92	0.0	0.0				Single Protein		Q21309	0	1	1	0	1	0	1	0.0	0	Doubtful
33	O02169_REVERSED	Uncharacterized protein (O02169_REVERSED_CAEEL)-REVERSED			84.39224879782348	63.82	0.0	0.0				Single Protein		O02169_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
34	P48152	40S ribosomal protein S3 (RS3_CAEEL)	rps-3	III	27.29650319001191	91.09	20.65	408.68688955838815	Oxidation of M(M28)	Oxidation of M(1)		Single Protein		P48152	4	5	5	4	5	6	8	100.0	0	Confident
35	Q93806	Major sperm protein (Q93806_CAEEL)	CELE_F58A3.4		15.293875146279435	100.0	0.0	0.0				Single Protein		Q93806	0	1	1	0	1	0	1	0.0	0	Doubtful
