	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	W03D8.6b_2	ref_frame-1|W03D8.6alt_frame-2			5.7238681221498116	38.3	0.0	0.0				Single Protein		W03D8.6b_2	0	1	1	0	1	0	1	0.0	0	Doubtful
2	T08A9.1_5	ref_frame-3|T08A9.1alt_frame-1			9.518061856005376	100.0	0.0	0.0				Single Protein		T08A9.1_5	0	1	1	0	1	0	1	0.0	0	Doubtful
3	P92199_REVERSED	Rho-associated protein kinase let-502 (ROCK_CAEEL)-REVERSED			135.68916298811345	88.83	0.0	0.0				Single Protein		P92199_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
4	F26F12.7_1	ref_frame-2|F26F12.7alt_frame-3			7.494089787425944	100.0	0.0	0.0				Single Protein		F26F12.7_1	0	1	1	0	1	0	1	0.0	0	Doubtful
5	Q21696_REVERSED	Uncharacterized protein (Q21696_REVERSED_CAEEL)-REVERSED			57.63729540487407	61.3	0.0	0.0				Single Protein		Q21696_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	Q17529_REVERSED	Bestrophin homolog 2 (BEST2_CAEEL)-REVERSED			49.952402117803985	82.42	0.0	0.0				Single Protein		Q17529_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	94.91	0.0	0.0				Single Protein		Q9TYS1	0	2	2	0	2	0	2	0.0	0	Doubtful
8	Q23053_REVERSED	Uncharacterized protein (Q23053_REVERSED_CAEEL)-REVERSED			23.82053227283135	72.3	0.0	0.0				Single Protein		Q23053_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
9	Q7YWW9	B3GNT1, Beta-1,3-N-acetylGucosamiNylTransferase 1, homolog (Q7YWW9_CAEEL)	bgnt-1.5		46.97966251610733	92.31	0.0	0.0				Single Protein		Q7YWW9	0	1	1	0	1	0	1	0.0	0	Doubtful
10	ZC334.7_2	ref_frame-3|ZC334.7alt_frame-1			7.112495103666132	100.0	0.0	0.0				Single Protein		ZC334.7_2	0	1	1	0	1	0	1	0.0	0	Doubtful
