	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	F56D12.4a.2_4	ref_frame-3|F56D12.4alt_frame-1			22.06252437947449	77.3	0.0	0.0				Single Protein		F56D12.4a.2_4	0	3	3	0	3	0	3	14.338010982306281	0	Doubtful
2	P34337_REVERSED	Putative tyrosine-protein phosphatase C15H7.3 (YK13_CAEEL)-REVERSED			44.8976932130073	82.16	0.0	0.0				Single Protein		P34337_REVERSED	0	1	1	0	1	0	3	13.924761370016848	1	Doubtful
3	G5EF07	BTAF (TBP-associated factor) homolog (G5EF07_CAEEL)	btf-1	II	185.71621146980925	91.57	0.0	0.0				Single Protein		G5EF07	0	1	1	0	1	0	2	13.924761370016848	0	Doubtful
4	Q93829	Uncharacterized protein (Q93829_CAEEL)	CELE_F59C6.3		22.885041237032635	49.52	0.0	0.0				Single Protein		Q93829	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
5	Q9XXF7_REVERSED	Insulin/EGF-Receptor L Domain protein (Q9XXF7_REVERSED_CAEEL)-REVERSED			58.541834880218644	82.57	0.0	0.0				Single Protein		Q9XXF7_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
6	R155.2_5_REVERSED	ref_frame-2|R155.2alt_frame-3-REVERSED			6.421325340606305	100.0	0.0	0.0				Single Protein		R155.2_5_REVERSED	0	1	1	0	1	0	4	13.924761370016848	1	Doubtful
7	Q23053_REVERSED	Uncharacterized protein (Q23053_REVERSED_CAEEL)-REVERSED			23.82053227283135	100.0	0.0	0.0				Single Protein		Q23053_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
8	Q09654	E3 ubiquitin-protein ligase arc-1 (TRI23_CAEEL)	arc-1	II	60.64339988193407	84.97	0.0	0.0				Single Protein		Q09654	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
9	F23B12.7.2_2	ref_frame-3|F23B12.7alt_frame-1			5.203855438777892	100.0	0.0	0.0				Single Protein		F23B12.7.2_2	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
10	T23G7.4_2	ref_frame-3|T23G7.4alt_frame-1			5.449003518826783	100.0	0.0	0.0				Single Protein		T23G7.4_2	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
11	F30H5.3_2	ref_frame-1|F30H5.3alt_frame-2			24.81163204416632	78.41	0.0	0.0				Single Protein		F30H5.3_2	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
12	A7YNZ7	Uncharacterized protein (A7YNZ7_CAEEL)	CELE_F32H2.12		29.02977718578078	81.42	0.0	0.0				Single Protein		A7YNZ7	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
13	K06A1.4.1_2_REVERSED	ref_frame-2|K06A1.4alt_frame-3-REVERSED			5.499715026803371	100.0	0.0	0.0				Single Protein		K06A1.4.1_2_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
14	Q09649	FiZzy Related family (Q09649_CAEEL)	fzr-1	II	76.3556796218484	77.07	0.0	0.0				Single Protein		Q09649	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
15	Q93575_REVERSED	Regulator of telomere elongation helicase 1 homolog (RTEL1_CAEEL)-REVERSED			112.87338902006272	92.86	0.0	0.0				Single Protein		Q93575_REVERSED	0	4	4	0	4	0	39	14.338010982306281	1	Doubtful
16	Q9U2C2	Yeast MCM (Licensing factor) related (Q9U2C2_CAEEL)	mcm-10	III	76.00488773533279	94.79	0.0	0.0				Single Protein		Q9U2C2	0	2	2	0	2	0	3	14.338010982306281	0	Doubtful
17	Q22624	Uncharacterized protein (Q22624_CAEEL)	CELE_T21B10.3		135.44809076651882	84.87	0.0	0.0				Single Protein		Q22624	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
18	T11F9.11_1	ref_frame-1|T11F9.11alt_frame-2			6.310238299423711	100.0	0.0	0.0				Single Protein		T11F9.11_1	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
19	D3NQ95_REVERSED	Uncharacterized protein (D3NQ95_REVERSED_CAEEL)-REVERSED			40.20735626005093	100.0	0.0	0.0				Related Proteins	D3NQ96_REVERSED, O62456_REVERSED, Q08I44_REVERSED	D3NQ95_REVERSED, D3NQ96_REVERSED, O62456_REVERSED, Q08I44_REVERSED	0	1	1	0	1	0	2	13.924761370016848	1	Doubtful
20	C6KRI9_REVERSED	Uncharacterized protein (C6KRI9_REVERSED_CAEEL)-REVERSED			263.9990871533381	89.74	0.0	0.0				Related Proteins	Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	C6KRI9_REVERSED, Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	0	3	3	0	3	0	3	14.338010982306281	1	Doubtful
21	Q22629	DystroGlycaN (Q22629_CAEEL)	dgn-1	X	65.60635385648386	84.59	0.0	0.0				Single Protein		Q22629	0	1	1	0	1	0	3	13.924761370016848	0	Doubtful
22	F52D2.6_2	ref_frame-1|F52D2.6alt_frame-2			11.629750122136125	7.92	0.0	0.0				Single Protein		F52D2.6_2	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
23	T25B6.3_1_REVERSED	ref_frame-1|T25B6.3alt_frame-3-REVERSED			6.023339323281083	100.0	0.0	0.0				Single Protein		T25B6.3_1_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
24	O62055_REVERSED	Uncharacterized protein (O62055_REVERSED_CAEEL)-REVERSED			181.18771854507327	90.62	0.0	0.0				Single Protein		O62055_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
25	Q9U3K8_REVERSED	Uncharacterized protein (Q9U3K8_REVERSED_CAEEL)-REVERSED			25.04194914265976	100.0	0.0	0.0				Single Protein		Q9U3K8_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
26	P48166	Ribosomal protein rpl-41 (RL44_CAEEL)	rpl-41	II	12.358713545584092	100.0	0.0	0.0				Single Protein		P48166	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
27	G5EEN8	t-SNARE protein aex-4 (AEX4_CAEEL)	aex-4	X	27.080827500675987	86.32	0.0	0.0				Single Protein		G5EEN8	0	2	2	0	2	0	2	14.338010982306281	0	Doubtful
28	M4.1_1_REVERSED	ref_frame-1|M4.1alt_frame-2-REVERSED			4.9293293053090705	100.0	0.0	0.0				Single Protein		M4.1_1_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
29	P92010_REVERSED	Uncharacterized protein (P92010_REVERSED_CAEEL)-REVERSED			69.22834618696132	89.46	0.0	0.0				Single Protein		P92010_REVERSED	0	1	1	0	1	0	2	13.924761370016848	1	Doubtful
30	Q9U2D2	Caenorhabditis KU (Q9U2D2_CAEEL)	cku-70	III	77.83496218554711	94.99	0.0	0.0				Single Protein		Q9U2D2	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
31	D7SFK5_REVERSED	Uncharacterized protein (D7SFK5_REVERSED_CAEEL)-REVERSED			141.9402014544205	86.69	0.0	0.0				Related Proteins	U4PAK4_REVERSED	D7SFK5_REVERSED, U4PAK4_REVERSED	0	2	2	0	2	0	3	13.962264150943394	1	Doubtful
32	O01975_REVERSED	Protein cmt-1 (CMT1_CAEEL)-REVERSED			27.75236274145943	86.55	0.0	0.0				Single Protein		O01975_REVERSED	0	1	1	0	1	0	2	13.924761370016848	1	Doubtful
33	A0A0K3ARA8	Uncharacterized protein (A0A0K3ARA8_CAEEL)	CELE_T16H12.3		44.118364982880344	100.0	0.0	0.0				Related Proteins	P34566, T16H12.3a_2	A0A0K3ARA8, P34566, T16H12.3a_2	0	1	1	0	1	0	2	13.924761370016848	0	Doubtful
34	Q21301	CARMIL (Capping, ARp2/3, Myosin I Linker protein) homolog (Q21301_CAEEL)	crml-1	I	115.91518087784375	92.42	0.0	0.0				Single Protein		Q21301	0	2	2	0	2	0	4	14.338010982306281	0	Doubtful
35	Q9U2D5	Uncharacterized protein (Q9U2D5_CAEEL)	CELE_Y46G5A.29		85.62900396439264	82.28	0.0	0.0				Single Protein		Q9U2D5	0	1	1	0	1	0	1	13.962264150943394	0	Doubtful
36	O16242_REVERSED	Mitochondrial sodium/calcium exchanger protein (NCX9_CAEEL)-REVERSED			73.46032503317564	60.37	0.0	0.0				Single Protein		O16242_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
37	F09E10.7b_1_REVERSED	ref_frame-1|F09E10.7alt_frame-2-REVERSED			4.35906616966089	100.0	0.0	0.0				Single Protein		F09E10.7b_1_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
38	G5ECM5_REVERSED	Putative GDP-GTP exchange factor (G5ECM5_REVERSED_CAEEL)-REVERSED			94.24216890504093	86.68	0.0	0.0				Related Proteins	G5ED03_REVERSED, X5LV34_REVERSED, X5M8S5_REVERSED	G5ECM5_REVERSED, G5ED03_REVERSED, X5LV34_REVERSED, X5M8S5_REVERSED	0	2	2	0	2	0	3	14.338010982306281	1	Doubtful
39	C43E11.3b_2_REVERSED	ref_frame-1|C43E11.3alt_frame-2-REVERSED			13.702296746273314	100.0	0.0	0.0				Single Protein		C43E11.3b_2_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
40	A0A061AD47	Uncharacterized protein (A0A061AD47_CAEEL)	tag-273	IV	100.51490861976345	95.51	0.0	0.0				Related Proteins	A0A061AE99, H2L2L1, Q86CZ7	A0A061AD47, A0A061AE99, H2L2L1, Q86CZ7	0	2	2	0	2	0	2	13.962264150943394	0	Doubtful
41	B1GRK7_REVERSED	Nuclear Hormone Receptor family (B1GRK7_REVERSED_CAEEL)-REVERSED			47.82764427738934	85.19	0.0	0.0				Related Proteins	H2L0I0_REVERSED	B1GRK7_REVERSED, H2L0I0_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
42	Q8WTL6_REVERSED	Uncharacterized protein (Q8WTL6_REVERSED_CAEEL)-REVERSED			98.37816305922448	100.0	0.0	0.0				Single Protein		Q8WTL6_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
43	Y26D4A.13_2	ref_frame-1|Y26D4A.13alt_frame-2			4.797076805244582	100.0	0.0	0.0				Related Proteins	Y40C7B.5_1	Y26D4A.13_2, Y40C7B.5_1	0	1	1	0	1	0	2	13.924761370016848	0	Doubtful
44	H04J21.1_2_REVERSED	ref_frame-1|H04J21.1alt_frame-2-REVERSED			5.235753367181092	100.0	0.0	0.0				Single Protein		H04J21.1_2_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
45	Y25C1A.10_1	ref_frame-1|Y25C1A.10alt_frame-3			4.625060083414551	100.0	0.0	0.0				Single Protein		Y25C1A.10_1	0	2	2	0	2	0	3	14.338010982306281	0	Doubtful
46	Q19959_REVERSED	Uncharacterized protein (Q19959_REVERSED_CAEEL)-REVERSED			45.94268883352181	72.18	0.0	0.0				Single Protein		Q19959_REVERSED	0	1	1	0	1	0	1	13.962264150943394	1	Doubtful
