	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	O62514_REVERSED	Uncharacterized protein (O62514_REVERSED_CAEEL)-REVERSED			37.37287226714859	89.94	0.0	0.0				Single Protein		O62514_REVERSED	0	2	2	0	2	0	3	0.0	1	Doubtful
2	Q86GC1	Uncharacterized protein (Q86GC1_CAEEL)	CELE_T04B2.7		40.52313000422442	92.92	0.0	0.0				Single Protein		Q86GC1	0	2	2	0	2	0	4	0.0	0	Doubtful
3	G5EF07	BTAF (TBP-associated factor) homolog (G5EF07_CAEEL)	btf-1	II	185.71621146980925	83.69	0.0	0.0				Single Protein		G5EF07	0	1	1	0	1	0	1	0.0	0	Doubtful
4	G5EF06	LIN-46 (G5EF06_CAEEL)	lin-46	V	42.55712336848408	71.87	0.0	0.0				Single Protein		G5EF06	0	1	1	0	1	0	1	0.0	0	Doubtful
5	Q9TYS1	Uncharacterized protein (Q9TYS1_CAEEL)	CELE_D1037.1		89.6548989764535	91.73	0.0	0.0				Single Protein		Q9TYS1	0	1	1	0	1	0	1	0.0	0	Doubtful
6	Q9XXF7_REVERSED	Insulin/EGF-Receptor L Domain protein (Q9XXF7_REVERSED_CAEEL)-REVERSED			58.541834880218644	56.83	0.0	0.0				Single Protein		Q9XXF7_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
7	Q17495_REVERSED	Uncharacterized protein (Q17495_REVERSED_CAEEL)-REVERSED			46.05377787983962	80.74	0.0	0.0				Single Protein		Q17495_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
8	Q23053_REVERSED	Uncharacterized protein (Q23053_REVERSED_CAEEL)-REVERSED			23.82053227283135	72.3	0.0	0.0				Single Protein		Q23053_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
9	Q09652	Glutathione S-transferase kappa 1 (GSTK1_CAEEL)	gstk-1	II	26.464764585787837	87.17	0.0	0.0				Single Protein		Q09652	0	1	1	0	1	0	2	0.0	0	Doubtful
10	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	100.0	0.0	0.0				Single Protein		Q9TYS3	0	2	2	0	2	0	2	0.0	0	Doubtful
11	O62301_REVERSED	Protein smg-8 (SMG8_CAEEL)-REVERSED			99.90690175183605	76.63	0.0	0.0				Related Proteins	U4PEH8_REVERSED	O62301_REVERSED, U4PEH8_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
12	Q9TYS8	CALUmenin (Calcium-binding protein) homolog (Q9TYS8_CAEEL)	calu-2	I	32.66474741795945	67.48	0.0	0.0				Single Protein		Q9TYS8	0	1	1	0	1	0	1	0.0	0	Doubtful
13	Q6BES0	Uncharacterized protein (Q6BES0_CAEEL)	CELE_F16C3.3		45.210565103684324	100.0	0.0	0.0				Single Protein		Q6BES0	0	1	1	0	1	0	1	0.0	0	Doubtful
14	F52B10.1_9_REVERSED	ref_frame-1|F52B10.1alt_frame-2-REVERSED			6.325359726566103	100.0	0.0	0.0				Single Protein		F52B10.1_9_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
15	Q6BES2	Uncharacterized protein (Q6BES2_CAEEL)	CELE_M163.8		13.819851173000835	6.57	0.0	0.0				Single Protein		Q6BES2	0	1	1	0	1	0	1	0.0	0	Doubtful
16	Q2XN20	Uncharacterized protein (Q2XN20_CAEEL)	CELE_F30H5.5		15.195670975489241	79.7	0.0	0.0				Single Protein		Q2XN20	0	1	1	0	1	0	1	0.0	0	Doubtful
17	Q93575_REVERSED	Regulator of telomere elongation helicase 1 homolog (RTEL1_CAEEL)-REVERSED			112.87338902006272	87.53	0.0	0.0				Single Protein		Q93575_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
18	ZK757.4g_2_REVERSED	ref_frame-3|ZK757.4alt_frame-1-REVERSED			5.8641523357600125	100.0	0.0	0.0				Related Proteins	G5ECT4_REVERSED, G5EG19_REVERSED, Q8I0G4_REVERSED	G5ECT4_REVERSED, G5EG19_REVERSED, Q8I0G4_REVERSED, ZK757.4g_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
19	Q9N352	MADF domain transcription factor (Q9N352_CAEEL)	madf-1	IV	29.66486151788898	90.23	0.0	0.0				Related Proteins	U4PBX0	Q9N352, U4PBX0	0	1	1	0	1	0	1	0.0	0	Doubtful
20	B0222.10_1	ref_frame-3|B0222.10alt_frame-1			7.8318173344135635	44.29	0.0	0.0				Single Protein		B0222.10_1	0	1	1	0	1	0	1	0.0	0	Doubtful
21	G5EFJ4_REVERSED	Condensin complex subunit capg-1 (CAPG1_CAEEL)-REVERSED			131.38192700124537	82.65	0.0	0.0				Single Protein		G5EFJ4_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
22	C24G7.4_1	ref_frame-1|C24G7.4alt_frame-2			7.736219414971046	100.0	0.0	0.0				Single Protein		C24G7.4_1	0	1	1	0	1	0	1	0.0	0	Doubtful
23	F07A5.5_2_REVERSED	ref_frame-1|F07A5.5alt_frame-2-REVERSED			7.354029872507986	54.1	0.0	0.0				Single Protein		F07A5.5_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
24	P48162	60S ribosomal protein L23a 1 (R23A1_CAEEL)	rpl-25.1	X	16.686265661204988	100.0	31.29	599.2558909643067	Oxidation of M(M78)	Oxidation of M(1)		Single Protein		P48162	5	5	4	4	4	12	12	100.0	0	Confident
25	M151.2_1_REVERSED	ref_frame-1|M151.2alt_frame-2-REVERSED			9.225676301112616	100.0	0.0	0.0				Related Proteins	M151.4_1_REVERSED	M151.2_1_REVERSED, M151.4_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
26	Q19406_REVERSED	Uncharacterized protein (Q19406_REVERSED_CAEEL)-REVERSED			21.90387921128024	36.15	0.0	0.0				Single Protein		Q19406_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
27	C15B12.7a_5_REVERSED	ref_frame-1|C15B12.7alt_frame-3-REVERSED			8.209979623153068	100.0	0.0	0.0				Single Protein		C15B12.7a_5_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
28	F56E3.4_2	ref_frame-3|F56E3.4alt_frame-2			4.48315611139595	100.0	0.0	0.0				Single Protein		F56E3.4_2	0	1	1	0	1	0	2	0.0	0	Doubtful
29	Q23008	Carboxylic ester hydrolase (Q23008_CAEEL)	CELE_K11G9.3		61.99040782040496	76.64	0.0	0.0				Related Proteins	Q4PIS8	Q23008, Q4PIS8	0	1	1	0	1	0	1	0.0	0	Doubtful
30	K07B1.7b_2_REVERSED	ref_frame-2|K07B1.7alt_frame-3-REVERSED			8.856754943317885	100.0	0.0	0.0				Single Protein		K07B1.7b_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
31	Q8STF6	Dystrophin-like protein 1 (DYC1_CAEEL)	dyc-1	X	99.50484821648094	70.12	0.0	0.0				Single Protein		Q8STF6	0	2	2	0	2	0	3	0.0	0	Doubtful
32	F12F6.1_3_REVERSED	ref_frame-2|F12F6.1alt_frame-3-REVERSED			6.204380018876092	100.0	0.0	0.0				Single Protein		F12F6.1_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
33	R53.1b.2_2_REVERSED	ref_frame-1|R53.1alt_frame-2-REVERSED			4.6744092914971205	100.0	0.0	0.0				Single Protein		R53.1b.2_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
34	Q09233_REVERSED	Putative cuticle collagen 79 (COL79_CAEEL)-REVERSED			28.253066238950268	49.82	0.0	0.0				Single Protein		Q09233_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
35	Q95PW9_REVERSED	NCK (Non-Catalytic region of tyrosine Kinase) adaptor protein family (Q95PW9_REVERSED_CAEEL)-REVERSED			44.19301835792496	66.58	0.0	0.0				Single Protein		Q95PW9_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
36	F59E11.12b_1_REVERSED	ref_frame-2|F59E11.12alt_frame-1-REVERSED			13.846685214197002	100.0	0.0	0.0				Single Protein		F59E11.12b_1_REVERSED	0	1	1	0	1	1	1	0.0	1	Doubtful
37	Q9U2D6	Calcineurin-interacting protein 2 (CNP2_CAEEL)	cnp-2	II	84.34967353973231	95.9	0.0	0.0				Single Protein		Q9U2D6	0	2	2	0	2	0	3	0.0	0	Doubtful
38	Q21303	MecKel-Gruber Syndrome (MKS) homolog (Q21303_CAEEL)	mks-6	I	138.38395588846106	78.87	0.0	0.0				Single Protein		Q21303	0	1	1	0	1	0	1	0.0	0	Doubtful
39	Q9U2D9	Glycogen [starch] synthase (GYS_CAEEL)	gsy-1	II	76.41010779030543	66.22	1.79	51.499921643819405				Single Protein		Q9U2D9	1	1	1	1	1	2	2	100.0	0	Doubtful
40	F26F12.7_9	ref_frame-2|F26F12.7alt_frame-3			7.692121413143683	56.25	0.0	0.0				Single Protein		F26F12.7_9	0	1	1	0	1	0	1	0.0	0	Doubtful
41	Y4C6A.2d_6	ref_frame-2|Y4C6A.2alt_frame-3			5.4900260346632725	100.0	0.0	0.0				Single Protein		Y4C6A.2d_6	0	1	1	0	1	0	1	0.0	0	Doubtful
42	H2L017_REVERSED	Nuclear Hormone Receptor family (H2L017_REVERSED_CAEEL)-REVERSED			47.193981028677165	82.56	0.0	0.0				Single Protein		H2L017_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
43	ZK1098.8_2	ref_frame-1|ZK1098.8alt_frame-3			6.352014449536728	100.0	0.0	0.0				Single Protein		ZK1098.8_2	0	1	1	0	1	0	1	0.0	0	Doubtful
44	Q95Y18_REVERSED	Uncharacterized protein (Q95Y18_REVERSED_CAEEL)-REVERSED			43.449815784596595	52.75	0.0	0.0				Single Protein		Q95Y18_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
45	P48150	40S ribosomal protein S14 (RS14_CAEEL)	rps-14	III	16.238649831593868	81.58	34.21	599.1125283109664				Single Protein		P48150	7	7	7	7	7	17	17	100.0	0	Confident
46	P48156	40S ribosomal protein S8 (RS8_CAEEL)	rps-8	IV	23.735784034386555	100.0	66.83	1096.3400200773965				Single Protein		P48156	22	26	26	22	26	118	124	100.0	0	Confident
47	G5EGG0_REVERSED	USO1 (Yeast transport protein) homolog (G5EGG0_REVERSED_CAEEL)-REVERSED			106.78560168805735	61.85	0.0	0.0				Related Proteins	Q2EEM5_REVERSED	G5EGG0_REVERSED, Q2EEM5_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
48	Q9U2C4_REVERSED	Probable N-acetylgalactosaminyltransferase 9 (GALT9_CAEEL)-REVERSED			66.38740306859073	74.27	0.0	0.0				Single Protein		Q9U2C4_REVERSED	0	3	3	0	3	0	3	0.0	1	Doubtful
49	P48154	40S ribosomal protein S3a (RS3A_CAEEL)	rps-1	III	28.942374759053386	100.0	7.0	93.4813752795399				Single Protein		P48154	2	4	4	2	4	2	6	100.0	0	Doubtful
50	Y55F3C.4_1	ref_frame-1|Y55F3C.4alt_frame-3			4.58722440163779	100.0	0.0	0.0				Single Protein		Y55F3C.4_1	0	1	1	0	1	0	3	0.0	0	Doubtful
